# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  133       5.115093077443e-10       1.488393584066e-13      -5.683665944240e-12       0.000000000000e+00       2.821793548215e-21       2.450200707058e-21       3.715480828045e-22      -8.690890491016e-16      -8.715948579820e-16       2.505808880365e-18       1.783567210078e-17       1.783556926885e-17       1.215293078520e-49       4.014342889753e-13       1.793332885288e-14       1.485429129285e-13       2.964454780622e-16       6.635877849677e-15 
  134       5.161730762274e-10       1.492644735262e-13      -5.735962080760e-12       0.000000000000e+00       2.767916513205e-21       2.414072043370e-21       3.538014459421e-22      -8.709662214886e-16      -8.733874393057e-16       2.421217817087e-18       1.771054248378e-17       1.771069680656e-17       1.613002350536e-50       4.031167666118e-13       1.800849040627e-14       1.489671813403e-13       2.972921859237e-16       6.654831250419e-15 
  135       5.208328995795e-10       1.496237037936e-13      -5.785932908353e-12       0.000000000000e+00       2.715499411262e-21       2.378498884906e-21       3.369683975706e-22      -8.727137859312e-16      -8.750325262166e-16       2.318740285386e-18       1.758130089875e-17       1.758138464002e-17      -1.542311971276e-50       4.046790470314e-13       1.807828237296e-14       1.493256961236e-13       2.980076699830e-16       6.670847230328e-15 
  136       5.254875311200e-10       1.499167307865e-13      -5.833512012956e-12       0.000000000000e+00       2.664490466637e-21       2.343468108565e-21       3.210079593715e-22      -8.742815500865e-16      -8.765311089766e-16       2.249558890108e-18       1.744767274377e-17       1.744768859223e-17       7.298785912924e-51       4.061217263942e-13       1.814273138530e-14       1.496181394904e-13       2.985912960341e-16       6.683911592822e-15 
  137       5.301356203944e-10       1.501433206353e-13      -5.878638545056e-12       0.000000000000e+00       2.614854388045e-21       2.308966797264e-21       3.058878604248e-22      -8.757093154338e-16      -8.778843807227e-16       2.175065288890e-18       1.730944675255e-17       1.730966902563e-17      -1.863664883558e-51       4.074455491030e-13       1.820187069809e-14       1.498442780370e-13       2.990425982755e-16       6.694013911018e-15 
  138       5.347762475727e-10       1.503033548521e-13      -5.921251660959e-12       0.000000000000e+00       2.566529752700e-21       2.274982876079e-21       2.915675848590e-22      -8.770266745979e-16      -8.790937087472e-16       2.067034149346e-18       1.716741073009e-17       1.716739105472e-17       6.117892971961e-52       4.086519133980e-13       1.825576277510e-14       1.500039935113e-13       2.993613407130e-16       6.701148902231e-15 
  139       5.394076426906e-10       1.503967845257e-13      -5.961287472448e-12       0.000000000000e+00       2.519472862017e-21       2.241505221691e-21       2.780018502619e-22      -8.781577790891e-16      -8.801600153822e-16       2.002236293092e-18       1.702146205455e-17       1.702091702691e-17      -1.791925484793e-52       4.097418306212e-13       1.830445279617e-14       1.500972370998e-13       2.995474259298e-16       6.705314385799e-15 
  140       5.440283600228e-10       1.504236315677e-13      -5.998684156238e-12       0.000000000000e+00       2.473645166060e-21       2.208522643076e-21       2.651482608716e-22      -8.791196250889e-16      -8.810842560059e-16       1.964630916988e-18       1.687086482865e-17       1.687030943206e-17       3.170078099125e-53       4.107168118291e-13       1.834800826491e-14       1.501240306701e-13       2.996008975671e-16       6.706511338628e-15 
  141       5.486383539307e-10       1.503840763239e-13      -6.033386725492e-12       0.000000000000e+00       2.428951935973e-21       2.176024078500e-21       2.529624242144e-22      -8.799689916699e-16      -8.818680034924e-16       1.899011822506e-18       1.671620641292e-17       1.671563777988e-17      -1.026904086183e-53       4.115785995619e-13       1.838650702607e-14       1.500845542091e-13       2.995221148225e-16       6.704747801290e-15 
  142       5.532361643198e-10       1.502783925871e-13      -6.065342987978e-12       0.000000000000e+00       2.385330134592e-21       2.143999601987e-21       2.414009038883e-22      -8.806524738792e-16      -8.825127416661e-16       1.860267786868e-18       1.655785184686e-17       1.655697368141e-17       2.272528265298e-54       4.123292418651e-13       1.842004057227e-14       1.499790809641e-13       2.993116230131e-16       6.700035980604e-15 
  143       5.578195151611e-10       1.501068670745e-13      -6.094493378463e-12       0.000000000000e+00       2.342789376317e-21       2.112439878346e-21       2.304276043314e-22      -8.811723739834e-16      -8.830196706982e-16       1.847296714846e-18       1.639511606062e-17       1.639438228136e-17      -6.298442065490e-55       4.129703999147e-13       1.844868311344e-14       1.498078970813e-13       2.989699931974e-16       6.692388659613e-15 
  144       5.623879378023e-10       1.498698985557e-13      -6.120781154898e-12       0.000000000000e+00       2.301294269115e-21       2.081335163629e-21       2.200062000591e-22      -8.816034734869e-16      -8.833900914662e-16       1.786617979271e-18       1.622817356712e-17       1.622792949717e-17       1.220041387628e-55       4.135046774444e-13       1.847255096655e-14       1.495714005361e-13       2.984980196105e-16       6.681823617126e-15 
  145       5.669399663801e-10       1.495679986224e-13      -6.144157124948e-12       0.000000000000e+00       2.260752943655e-21       2.050675982874e-21       2.100990045593e-22      -8.819216457868e-16      -8.836252378672e-16       1.703592080444e-18       1.605777073530e-17       1.605768991307e-17      -1.614079325316e-56       4.139342071076e-13       1.849173940389e-14       1.492701019012e-13       2.978967211973e-16       6.668363662036e-15 
  146       5.714734563016e-10       1.492017963313e-13      -6.164567837573e-12       0.000000000000e+00       2.221119744296e-21       2.020453931103e-21       2.006784470838e-22      -8.820737711378e-16      -8.837262026752e-16       1.652431537378e-18       1.588380139352e-17       1.588373606267e-17       4.053193748538e-57       4.142618643310e-13       1.850637687981e-14       1.489046289804e-13       2.971673508585e-16       6.652036840298e-15 
  147       5.759871879818e-10       1.487720438779e-13      -6.181955119570e-12       0.000000000000e+00       2.182397954307e-21       1.990660907834e-21       1.917244691338e-22      -8.820926762357e-16      -8.836941912096e-16       1.601514973942e-18       1.570590907391e-17       1.570613742243e-17      -7.360162877198e-58       4.144908491848e-13       1.851660635148e-14       1.484757324712e-13       2.963114067531e-16       6.632876687926e-15 
  148       5.804805083359e-10       1.482795148974e-13      -6.196275013766e-12       0.000000000000e+00       2.144556343097e-21       1.961288644168e-21       1.832146253568e-22      -8.820151609661e-16      -8.835307276955e-16       1.515566729376e-18       1.552442702718e-17       1.552497127851e-17       2.126949229966e-59       4.146239095681e-13       1.852255057617e-14       1.479841844676e-13       2.953304297409e-16       6.610917696787e-15 
  149       5.849525385771e-10       1.477251182169e-13      -6.207486308201e-12       0.000000000000e+00       2.107524618808e-21       1.932329380307e-21       1.751288671655e-22      -8.818003374868e-16      -8.832376930312e-16       1.437355544403e-18       1.533987367471e-17       1.534031457019e-17      -7.669282394701e-61       4.146640979968e-13       1.852434591933e-14       1.474308919869e-13       2.942262299462e-16       6.586200386180e-15 
  150       5.894016025355e-10       1.471099325554e-13      -6.215539891253e-12       0.000000000000e+00       2.071276977034e-21       1.903775904483e-21       1.674519530667e-22      -8.814081610439e-16      -8.828165802651e-16       1.408419221156e-18       1.515197429449e-17       1.515223898603e-17      -1.079162024425e-59       4.146156810686e-13       1.852218298328e-14       1.468169315995e-13       2.930009558691e-16       6.558772849888e-15 
  151       5.938255432404e-10       1.464350182649e-13      -6.220385255675e-12       0.000000000000e+00       2.035823221677e-21       1.875620935298e-21       1.601629009128e-22      -8.808907615647e-16      -8.822681321443e-16       1.377370579589e-18       1.496035605419e-17       1.496082217098e-17       3.842596424878e-60       4.144815684258e-13       1.851619175086e-14       1.461433615454e-13       2.916567194275e-16       6.528682362809e-15 
  152       5.982231745433e-10       1.457015859085e-13      -6.221983948580e-12       0.000000000000e+00       2.001120908934e-21       1.847857196531e-21       1.532341526612e-22      -8.802887208821e-16      -8.815935063076e-16       1.304785425496e-18       1.476570596715e-17       1.476614443098e-17      -9.507486388157e-61       4.142658789254e-13       1.850655622433e-14       1.454113899768e-13       2.901959317177e-16       6.495982896890e-15 
  153       6.025938462328e-10       1.449110164533e-13      -6.220292408443e-12       0.000000000000e+00       1.967115739096e-21       1.820477970687e-21       1.466406357616e-22      -8.795374223657e-16      -8.807946742378e-16       1.257251872051e-18       1.456840703518e-17       1.456828112359e-17       2.776728385374e-61       4.139734373343e-13       1.849349194117e-14       1.446223951101e-13       2.886213432312e-16       6.460736021383e-15 
  154       6.069361369834e-10       1.440646305281e-13      -6.215271966187e-12       0.000000000000e+00       1.933807942195e-21       1.793477029971e-21       1.403588394811e-22      -8.786160289491e-16      -8.798735443829e-16       1.257515433738e-18       1.436765865106e-17       1.436730780632e-17      -8.415805748964e-62       4.136077863186e-13       1.847715716338e-14       1.437776949438e-13       2.869355842832e-16       6.423000615412e-15 
  155       6.112484089453e-10       1.431639130343e-13      -6.206889674347e-12       0.000000000000e+00       1.901182047669e-21       1.766847917250e-21       1.343648007261e-22      -8.775972920781e-16      -8.788315543413e-16       1.234262263180e-18       1.416348324200e-17       1.416330333095e-17       2.079240061175e-62       4.131732727191e-13       1.845774607796e-14       1.428787714220e-13       2.851416123736e-16       6.382842882072e-15 
  156       6.155294518260e-10       1.422105849493e-13      -6.195106787890e-12       0.000000000000e+00       1.869192293289e-21       1.740584134062e-21       1.286425679495e-22      -8.764788853423e-16      -8.776699851171e-16       1.191099774729e-18       1.395671793599e-17       1.395635013303e-17      -4.359148459051e-63       4.126751291949e-13       1.843549244423e-14       1.419273420941e-13       2.832428551971e-16       6.340339549682e-15 
  157       6.197779396773e-10       1.412063603678e-13      -6.179888544407e-12       0.000000000000e+00       1.837836423194e-21       1.714680161594e-21       1.231856435776e-22      -8.752098546463e-16      -8.763902614181e-16       1.180406771842e-18       1.374700198717e-17       1.374653197379e-17       1.130482183395e-63       4.121182822831e-13       1.841061634604e-14       1.409251176411e-13       2.812427267410e-16       6.295567039725e-15 
  158       6.239924198591e-10       1.401530526434e-13      -6.161203280834e-12       0.000000000000e+00       1.807110638276e-21       1.689130874890e-21       1.179865846151e-22      -8.738274338845e-16      -8.749939783758e-16       1.166544491338e-18       1.353393264174e-17       1.353392809538e-17      -2.062001426930e-64       4.115073636418e-13       1.838332469408e-14       1.398739078047e-13       2.791448386873e-16       6.248606199042e-15 
  159       6.281718076660e-10       1.390526097899e-13      -6.139017594411e-12       0.000000000000e+00       1.776964626099e-21       1.663930281012e-21       1.130352645129e-22      -8.723648508065e-16      -8.734826746816e-16       1.117823875176e-18       1.331841230545e-17       1.331861697926e-17       4.686023391737e-65       4.108484113051e-13       1.835388722629e-14       1.387756567190e-13       2.769530709234e-16       6.199543878201e-15 
  160       6.323148771224e-10       1.379070058008e-13      -6.113301328944e-12       0.000000000000e+00       1.747384805893e-21       1.639072477160e-21       1.083243583789e-22      -8.707798479947e-16      -8.718577912183e-16       1.077943223623e-18       1.310074663775e-17       1.310068199874e-17      -8.655417710165e-66       4.101464152685e-13       1.832252686141e-14       1.376323344457e-13       2.746713550797e-16       6.148468086034e-15 
  161       6.364201277746e-10       1.367183985341e-13      -6.084034082355e-12       0.000000000000e+00       1.718392807587e-21       1.614552747926e-21       1.038446129764e-22      -8.690637060219e-16      -8.701209311435e-16       1.057225121557e-18       1.288024909884e-17       1.288020680389e-17       1.452857362750e-66       4.094071741486e-13       1.828950264183e-14       1.364460945451e-13       2.723039889934e-16       6.095475028839e-15 
  162       6.404856803414e-10       1.354890758238e-13      -6.051188049686e-12       0.000000000000e+00       1.689957979412e-21       1.590366343914e-21       9.957963329112e-23      -8.672471990758e-16      -8.682739213222e-16       1.026722246349e-18       1.265705773885e-17       1.265727278788e-17      -1.113959488924e-67       4.086367611222e-13       1.825508587542e-14       1.352192202944e-13       2.698555293759e-16       6.040666707768e-15 
  163       6.445110104335e-10       1.342213106844e-13      -6.014735689019e-12       0.000000000000e+00       1.662034127316e-21       1.566507738106e-21       9.551321293096e-23      -8.653252072806e-16      -8.663184081199e-16       9.932008393189e-19       1.243170906463e-17       1.243196167305e-17      -6.981430169435e-68       4.078411349060e-13       1.821954275673e-14       1.339539801810e-13       2.673305034229e-16       5.984144463269e-15 
  164       6.484950452498e-10       1.329174922186e-13      -5.974660641782e-12       0.000000000000e+00       1.634616561468e-21       1.542971868115e-21       9.163302850350e-23      -8.632903906850e-16      -8.642558864722e-16       9.654957872434e-19       1.220406804593e-17       1.220435573826e-17       7.256069227822e-69       4.070260702021e-13       1.818313125982e-14       1.326527585491e-13       2.647336695441e-16       5.926014811477e-15 
  165       6.524358067967e-10       1.315801975164e-13      -5.930947197708e-12       0.000000000000e+00       1.607693952232e-21       1.519754587690e-21       8.792388273584e-23      -8.611556116077e-16      -8.620881468159e-16       9.325352081900e-19       1.197412360749e-17       1.197453843022e-17      -6.283795257323e-69       4.061985159076e-13       1.814616181372e-14       1.313181273559e-13       2.620701605668e-16       5.866392649788e-15 
  166       6.563322376823e-10       1.302121001447e-13      -5.883570410004e-12       0.000000000000e+00       1.581238603244e-21       1.496851607580e-21       8.437017277186e-23      -8.589188413279e-16      -8.598168531604e-16       8.980118325051e-19       1.174216532674e-17       1.174259543627e-17       2.803886308156e-69       4.053654086626e-13       1.810894429991e-14       1.299527548433e-13       2.593453014722e-16       5.805397176935e-15 
  167       6.601831699439e-10       1.288158880756e-13      -5.832516530457e-12       0.000000000000e+00       1.555246669187e-21       1.474258157930e-21       8.096629437410e-23      -8.565829756797e-16      -8.574431131008e-16       8.601374211184e-19       1.150818916624e-17       1.150861135250e-17      -7.078342897463e-70       4.045332120352e-13       1.807176746625e-14       1.285593236297e-13       2.565644459328e-16       5.743148233900e-15 
  168       6.639868696316e-10       1.273943054410e-13      -5.777772792635e-12       0.000000000000e+00       1.529712016556e-21       1.451969731653e-21       7.771335566187e-23      -8.541581003827e-16      -8.549685245333e-16       8.104241506282e-19       1.127233736777e-17       1.127266559550e-17       1.450519019764e-70       4.037086149998e-13       1.803493013019e-14       1.271405723815e-13       2.537330594753e-16       5.679768165498e-15 
  169       6.677432668271e-10       1.259502925176e-13      -5.719322167756e-12       0.000000000000e+00       1.504609971744e-21       1.429982347190e-21       7.460934234399e-23      -8.516202027684e-16      -8.523954172515e-16       7.752144831298e-19       1.103488203448e-17       1.103483747973e-17      -4.659977094065e-71       4.028986764109e-13       1.799874763292e-14       1.256994355193e-13       2.508569982911e-16       5.615388061501e-15 
  170       6.714510785028e-10       1.244869156973e-13      -5.657164914743e-12       0.000000000000e+00       1.479940218008e-21       1.408292035918e-21       7.165131907462e-23      -8.489525205430e-16      -8.497255081767e-16       7.729876336582e-19       1.079555639715e-17       1.079521531755e-17       1.188794078158e-71       4.021114478513e-13       1.796357966389e-14       1.242389733275e-13       2.479423697565e-16       5.550144634416e-15 
  171       6.751079444750e-10       1.230072687344e-13      -5.591301052575e-12       0.000000000000e+00       1.455716573941e-21       1.386894596790e-21       6.883762254282e-23      -8.461907197835e-16      -8.469600857217e-16       7.693659381357e-19       1.055419318985e-17       1.055389027465e-17      -2.751231902021e-72       4.013534532516e-13       1.792971766755e-14       1.227622733987e-13       2.449953357463e-16       5.484175816683e-15 
  172       6.787131118607e-10       1.215145946131e-13      -5.521715557988e-12       0.000000000000e+00       1.431922809620e-21       1.365785979975e-21       6.615929482613e-23      -8.433552855377e-16      -8.441009627941e-16       7.456772563591e-19       1.031126467358e-17       1.031094290219e-17       5.031022043174e-73       4.006331233003e-13       1.789753826919e-14       1.212725722577e-13       2.420223553584e-16       5.417626194025e-15 
  173       6.822658444316e-10       1.200121690370e-13      -5.448396781451e-12       0.000000000000e+00       1.408535373904e-21       1.344962540649e-21       6.359962135072e-23      -8.404191918758e-16      -8.411497811369e-16       7.305892611539e-19       1.006688593460e-17       1.006644870543e-17      -1.574160695817e-73       3.999584171970e-13       1.786739703123e-14       1.197731390841e-13       2.390299528587e-16       5.350641810944e-15 
  174       6.857638646062e-10       1.185032522203e-13      -5.371353717884e-12       0.000000000000e+00       1.385549967720e-21       1.324420673111e-21       6.114628823485e-23      -8.373807439586e-16      -8.381078908181e-16       7.271468595354e-19       9.820672479778e-18       9.820491627501e-18       2.326412638488e-74       3.993364119293e-13       1.783961010490e-14       1.182672275987e-13       2.360246216623e-16       5.283368021350e-15 
  175       6.892064014868e-10       1.169913242328e-13      -5.290583346423e-12       0.000000000000e+00       1.362951183784e-21       1.304156510236e-21       5.879329420416e-23      -8.342754855922e-16      -8.349771304556e-16       7.016448633752e-19       9.572904965093e-18       9.573159938011e-18      -2.954314762182e-75       3.987753739517e-13       1.781454677866e-14       1.167583109397e-13       2.330132930738e-16       5.215959981231e-15 
  176       6.925933480949e-10       1.154799875365e-13      -5.206082793666e-12       0.000000000000e+00       1.340707767215e-21       1.284166305765e-21       5.653281331183e-23      -8.311056625688e-16      -8.317591198737e-16       6.534573049436e-19       9.324290046176e-18       9.324535537512e-18       8.244512132200e-76       3.982840246847e-13       1.779259666570e-14       1.152499843943e-13       2.300031421686e-16       5.148578303336e-15 
  177       6.959225043201e-10       1.139728166276e-13      -5.117864815660e-12       0.000000000000e+00       1.318811592857e-21       1.264446757594e-21       5.435877146261e-23      -8.278382194602e-16      -8.284551871652e-16       6.169677049922e-19       9.074761033360e-18       9.074696498071e-18       7.767141771227e-77       3.978697964281e-13       1.777409179018e-14       1.137458153393e-13       2.270012883216e-16       5.081382353573e-15 
  178       6.991927017944e-10       1.124735471699e-13      -5.025938175669e-12       0.000000000000e+00       1.297275116568e-21       1.244994603426e-21       5.227536217938e-23      -8.244669665547e-16      -8.250676241417e-16       6.006575870286e-19       8.823890483772e-18       8.823726327371e-18      -2.320395156177e-77       3.975416520047e-13       1.775943254951e-14       1.122495319980e-13       2.240151719079e-16       5.014538683380e-15 
  179       7.024044480913e-10       1.109860214451e-13      -4.930306072824e-12       0.000000000000e+00       1.276096887887e-21       1.225806296815e-21       5.028998619908e-23      -8.210134771209e-16      -8.215986165059e-16       5.851393849108e-19       8.571918527117e-18       8.571713811384e-18       2.405597937424e-77       3.973087648824e-13       1.774902875127e-14       1.107649689994e-13       2.210524456551e-16       4.948218597661e-15 
  180       7.055554375687e-10       1.095140817297e-13      -4.830992892093e-12       0.000000000000e+00       1.255267851897e-21       1.206878387001e-21       4.840168772495e-23      -8.174779593994e-16      -8.180490257226e-16       5.710663232696e-19       8.319220180499e-18       8.318742689419e-18      -6.563381983764e-78       3.971794177311e-13       1.774325040830e-14       1.092959609674e-13       2.181207622799e-16       4.882593401086e-15 
  181       7.086429363202e-10       1.080616827467e-13      -4.728007806067e-12       0.000000000000e+00       1.234791945815e-21       1.188207809884e-21       4.660340005857e-23      -8.138440927952e-16      -8.144203113015e-16       5.762185062274e-19       8.065507128962e-18       8.064887570303e-18       1.742062323060e-78       3.971625685045e-13       1.774249770050e-14       1.078464547483e-13       2.152279984609e-16       4.817839411663e-15 
  182       7.116679732045e-10       1.066327968091e-13      -4.621342385432e-12       0.000000000000e+00       1.214666845015e-21       1.169791524445e-21       4.488694282930e-23      -8.101230856153e-16      -8.107149441466e-16       5.918585313702e-19       7.810507967733e-18       7.810223670744e-18      -4.818198873978e-79       3.972669736244e-13       1.774716180469e-14       1.064204147432e-13       2.123820659105e-16       4.754133731629e-15 
  183       7.146303706875e-10       1.052314502813e-13      -4.511034017421e-12       0.000000000000e+00       1.194864788168e-21       1.151626196031e-21       4.323997198974e-23      -8.063447898104e-16      -8.069344047784e-16       5.896149680439e-19       7.554682819746e-18       7.554834957281e-18       1.212005619230e-79       3.975015065294e-13       1.775763912521e-14       1.050218592973e-13       2.095909839963e-16       4.691655873063e-15 
  184       7.175271885241e-10       1.038619254223e-13      -4.397117262865e-12       0.000000000000e+00       1.175358008724e-21       1.133708535223e-21       4.164833846822e-23      -8.025131306907e-16      -8.030799583595e-16       5.668276688026e-19       7.298545006315e-18       7.298809565519e-18      -2.941274356507e-80       3.978753360337e-13       1.777433926174e-14       1.036550621405e-13       2.068632817548e-16       4.630596756886e-15 
  185       7.203583659195e-10       1.025285119959e-13      -4.279595577523e-12       0.000000000000e+00       1.156145524488e-21       1.116035690329e-21       4.010745289600e-23      -7.986098114595e-16      -7.991538556925e-16       5.440442330455e-19       7.041984015087e-18       7.042230306913e-18       7.232008566398e-81       3.983984927245e-13       1.779771031209e-14       1.023243044928e-13       2.042075031700e-16       4.571147638622e-15 
  186       7.231240089755e-10       1.012353746804e-13      -4.158494314106e-12       0.000000000000e+00       1.137237990491e-21       1.098604944719e-21       3.862397175651e-23      -7.946318587909e-16      -7.951576898080e-16       5.258310170838e-19       6.784780672198e-18       6.785170089094e-18      -1.805523441504e-81       3.990799070578e-13       1.782815122772e-14       1.010337427374e-13       2.016319430911e-16       4.513494196949e-15 
  187       7.258208062562e-10       9.998688639165e-14      -4.033849045055e-12       0.000000000000e+00       1.118633465573e-21       1.081413247474e-21       3.720472643222e-23      -7.905911671461e-16      -7.910924563659e-16       5.012892198713e-19       6.527168161735e-18       6.527698194503e-18       3.269656294689e-82       3.999287259210e-13       1.786607062880e-14       9.978774108053e-14       1.991453111169e-16       4.457831394651e-15 
  188       7.284482016267e-10       9.878749882131e-14      -3.905664773671e-12       0.000000000000e+00       1.100322962826e-21       1.064457425778e-21       3.585150888318e-23      -7.864860761450e-16      -7.869601830640e-16       4.741069190307e-19       6.269483936576e-18       6.269893721114e-18      -7.252806640257e-83       4.009552187282e-13       1.791192728226e-14       9.859074234756e-14       1.967564737457e-16       4.404357706667e-15 
  189       7.310076518978e-10       9.764151904485e-14      -3.773980473876e-12       0.000000000000e+00       1.082305989330e-21       1.047734641882e-21       3.456492166415e-23      -7.823041955882e-16      -7.827628427135e-16       4.586471252664e-19       6.011717277807e-18       6.011845295625e-18       1.075000611228e-83       4.021676766898e-13       1.796609158248e-14       9.744704503541e-14       1.944740094411e-16       4.353265160339e-15 
  190       7.334962249265e-10       9.655351307024e-14      -3.638858517590e-12       0.000000000000e+00       1.064584915233e-21       1.031242320511e-21       3.334298978838e-23      -7.780481682051e-16      -7.785016019538e-16       4.534337487036e-19       5.753690113065e-18       5.753632262772e-18      -2.763525708381e-84       4.035763793674e-13       1.802902274971e-14       9.636120605785e-14       1.923070123865e-16       4.304757327300e-15 
  191       7.359117929502e-10       9.552825683503e-14      -3.500299998960e-12       0.000000000000e+00       1.047149728060e-21       1.014977806144e-21       3.217554537359e-23      -7.737331000674e-16      -7.741781983111e-16       4.450982436774e-19       5.495427463331e-18       5.495319032866e-18       4.540187831136e-85       4.051912943682e-13       1.810116606825e-14       9.533799184015e-14       1.902649948849e-16       4.259047138716e-15 
  192       7.382561937364e-10       9.457025336626e-14      -3.358326911530e-12       0.000000000000e+00       1.029980915004e-21       9.989382799835e-22       3.104827445699e-23      -7.693628593854e-16      -7.697946331293e-16       4.317737439025e-19       5.237139640233e-18       5.236974812234e-18       1.130224135224e-85       4.070221691202e-13       1.818295698626e-14       9.438189644058e-14       1.883569256798e-16       4.216335358268e-15 
  193       7.405284298253e-10       9.368395520200e-14      -3.213011649233e-12       0.000000000000e+00       1.013067204086e-21       9.831209413282e-22       2.995351250270e-23      -7.649299890722e-16      -7.653523545668e-16       4.223654946173e-19       4.978926412300e-18       4.978682987833e-18      -3.704518246415e-86       4.090782674051e-13       1.827480934593e-14       9.349736352904e-14       1.865916729548e-16       4.176820498627e-15 
  194       7.427261562212e-10       9.287419534935e-14      -3.064391628851e-12       0.000000000000e+00       9.964110710445e-22       9.675231925868e-22       2.889283969439e-23      -7.604344178649e-16      -7.608530320690e-16       4.186142040428e-19       4.720705019211e-18       4.720524587094e-18       1.227247992101e-86       4.113695329975e-13       1.837716736687e-14       9.268921648667e-14       1.849788626794e-16       4.140718035359e-15 
  195       7.448499114446e-10       9.214589926352e-14      -2.912488916491e-12       0.000000000000e+00       9.800157643548e-22       9.521425470846e-22       2.787143157444e-23      -7.558855057884e-16      -7.562982901096e-16       4.127843211769e-19       4.462512150875e-18       4.462568927288e-18      -4.025551676570e-87       4.139066947869e-13       1.849051034223e-14       9.196237095857e-14       1.835283049529e-16       4.108247565749e-15 
  196       7.468987951002e-10       9.150375112481e-14      -2.757364413955e-12       0.000000000000e+00       9.638778036583e-22       9.369763848192e-22       2.689484629308e-23      -7.512893338383e-16      -7.516892620321e-16       3.999281937882e-19       4.204659448574e-18       4.204884110795e-18       1.215274913731e-87       4.166987713236e-13       1.861524115893e-14       9.132150179549e-14       1.822493293244e-16       4.079617930043e-15 
  197       7.488704216011e-10       9.095244698367e-14      -2.599062224920e-12       0.000000000000e+00       9.479946455027e-22       9.220220558161e-22       2.596799426882e-23      -7.466455178967e-16      -7.470277967546e-16       3.822788579955e-19       3.947415992387e-18       3.947541856050e-18      -3.207610592406e-88       4.197558932096e-13       1.875181238274e-14       9.077129569469e-14       1.811512889846e-16       4.055038497708e-15 
  198       7.507663197940e-10       9.049689861748e-14      -2.437605410215e-12       0.000000000000e+00       9.323664158309e-22       9.072771846512e-22       2.509027221502e-23      -7.419518428834e-16      -7.423160880914e-16       3.642452079586e-19       3.690758058974e-18       3.690612833157e-18       7.518236166885e-89       4.230873950046e-13       1.890064101772e-14       9.031665465068e-14       1.802439667908e-16       4.034728256217e-15 
  199       7.525856007858e-10       9.014204252799e-14      -2.273073085307e-12       0.000000000000e+00       9.169859871587e-22       8.927395370378e-22       2.425193951754e-23      -7.372033355136e-16      -7.375552999738e-16       3.519644601677e-19       3.434554706639e-18       3.434168489647e-18      -2.240427435785e-89       4.267042177405e-13       1.906221583409e-14       8.996250533314e-14       1.795371948441e-16       4.018907295355e-15 
  200       7.543249320818e-10       8.989267407160e-14      -2.105526500378e-12       0.000000000000e+00       9.018391684320e-22       8.784066309502e-22       2.343964507158e-23      -7.323929888578e-16      -7.327466649376e-16       3.536760798684e-19       3.178742275664e-18       3.178281780693e-18       5.293660809162e-90       4.306161074892e-13       1.923697221945e-14       8.971363354747e-14       1.790405241243e-16       4.007789412062e-15 
  201       7.559855970728e-10       8.975370597302e-14      -1.934986893008e-12       0.000000000000e+00       8.869164161095e-22       8.642757731673e-22       2.264561771507e-23      -7.275241475180e-16      -7.278923346319e-16       3.681871139052e-19       2.923305645073e-18       2.923019599908e-18      -1.198881864814e-90       4.348322698326e-13       1.942532141601e-14       8.957494223364e-14       1.787637393756e-16       4.001593636045e-15 
  202       7.575692104088e-10       8.973020298314e-14      -1.761511691214e-12       0.000000000000e+00       8.722156431892e-22       8.503444511550e-22       2.187022464290e-23      -7.226145098911e-16      -7.229938949332e-16       3.793850420686e-19       2.668357838864e-18       2.668443734413e-18       3.066370053608e-91       4.393636359993e-13       1.962775175605e-14       8.955148605501e-14       1.787169281346e-16       4.000545774971e-15 
  203       7.590726314130e-10       8.982698534172e-14      -1.585180162774e-12       0.000000000000e+00       8.577372348609e-22       8.366104985062e-22       2.111890858706e-23      -7.176782349217e-16      -7.180523516218e-16       3.741167001555e-19       2.414164656735e-18       2.414619940543e-18      -6.864365622940e-92       4.442192688502e-13       1.984466810599e-14       8.964807565078e-14       1.789096909419e-16       4.004860735184e-15 
  204       7.604947496037e-10       9.004883352041e-14      -1.406043168969e-12       0.000000000000e+00       8.434837373742e-22       8.230718358386e-22       2.039972192471e-23      -7.127150100518e-16      -7.130695520173e-16       3.545419655396e-19       2.160944757739e-18       2.161615702488e-18       1.159995274004e-92       4.494087469305e-13       2.007649836948e-14       8.986948197128e-14       1.793515491311e-16       4.014751649997e-15 
  205       7.618376828315e-10       9.040090492411e-14      -1.224147319208e-12       0.000000000000e+00       8.294581274301e-22       8.097261218166e-22       1.972020320610e-23      -7.077218079109e-16      -7.080475402265e-16       3.257323156226e-19       1.908829734893e-18       1.909494596957e-18      -3.137311665160e-93       4.549417996522e-13       2.032367718989e-14       9.022085214933e-14       1.800527747793e-16       4.030448457981e-15 
