# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  147       5.759871392935e-10       1.487720197572e-13      -6.181957468824e-12       0.000000000000e+00       4.772153260923e-12       4.772153258063e-12       4.648258930882e-21      -3.514769032233e-11      -3.514769564922e-11       5.326892690258e-18       8.333665720044e-13       8.333665733352e-13       2.831859094455e-56       4.149042418795e-13       1.144891333416e-16       1.487720083287e-13       1.132802011561e-20       4.105231178615e-17 
  148       5.804805453029e-10       1.482795203851e-13      -6.196280185598e-12       0.000000000000e+00       4.633514573079e-12       4.633514570298e-12       3.560860079780e-21      -3.487069840464e-11      -3.487070381770e-11       5.413056616666e-18       8.194531969059e-13       8.194531980683e-13      -5.097375414466e-57       4.150374981504e-13       1.145259042237e-16       1.482795089944e-13       1.129051949686e-20       4.091641097757e-17 
  149       5.849530348278e-10       1.477251780324e-13      -6.207492493074e-12       0.000000000000e+00       4.497704043960e-12       4.497704042462e-12       2.395800715586e-21      -3.458406236477e-11      -3.458406746891e-11       5.104132707044e-18       8.054696727241e-13       8.054696738515e-13       1.224769740227e-57       4.150779186605e-13       1.145370579037e-16       1.477251666843e-13       1.124830993801e-20       4.076344515015e-17 
  150       5.894017152542e-10       1.471100138219e-13      -6.215547363326e-12       0.000000000000e+00       4.364696048954e-12       4.364696048123e-12       2.147809783702e-21      -3.428802599356e-11      -3.428803061994e-11       4.626378317405e-18       7.914257262385e-13       7.914257272847e-13      -1.596800239977e-58       4.150294493071e-13       1.145236832170e-16       1.471100025210e-13       1.120146919092e-20       4.059369607360e-17 
  151       5.938251912409e-10       1.464350904824e-13      -6.220390228353e-12       0.000000000000e+00       4.234464389410e-12       4.234464387248e-12       2.773137951319e-21      -3.398281446123e-11      -3.398281872764e-11       4.266410917910e-18       7.773309501323e-13       7.773309509400e-13       3.941025559092e-59       4.148951933568e-13       1.144866364822e-16       1.464350792334e-13       1.115007817547e-20       4.040745699848e-17 
  152       5.982235356792e-10       1.457016198914e-13      -6.221986509509e-12       0.000000000000e+00       4.106982623826e-12       4.106982620340e-12       3.392599320832e-21      -3.366868239807e-11      -3.366868653536e-11       4.137291426564e-18       7.631950573184e-13       7.631950580823e-13      -1.406222190479e-59       4.146792471055e-13       1.144270480359e-16       1.457016086987e-13       1.109422916823e-20       4.020506233155e-17 
  153       6.025943813443e-10       1.449109986874e-13      -6.220297867619e-12       0.000000000000e+00       3.982224133281e-12       3.982224130093e-12       3.275051051260e-21      -3.334589864566e-11      -3.334590278150e-11       4.135847314301e-18       7.490278719200e-13       7.490278728200e-13       4.384206683168e-60       4.143863051005e-13       1.143462132965e-16       1.449109875555e-13       1.103402851412e-20       3.998689746276e-17 
  154       6.069361613023e-10       1.440646301450e-13      -6.215278815267e-12       0.000000000000e+00       3.860161686395e-12       3.860161684202e-12       2.525065494628e-21      -3.301471396375e-11      -3.301471807669e-11       4.112946278855e-18       7.348389499149e-13       7.348389508148e-13      -1.181470011596e-60       4.140203502833e-13       1.142452313213e-16       1.440646190780e-13       1.096958306336e-20       3.975334961318e-17 
  155       6.112486083639e-10       1.431639890767e-13      -6.206897350008e-12       0.000000000000e+00       3.740767483751e-12       3.740767481354e-12       1.831753510416e-21      -3.267539395661e-11      -3.267539792059e-11       3.963974159331e-18       7.206376906763e-13       7.206376911226e-13       2.756075458706e-61       4.135856568175e-13       1.141252815277e-16       1.431639780789e-13       1.090100511332e-20       3.950482574422e-17 
  156       6.155298872732e-10       1.422107061925e-13      -6.195117303917e-12       0.000000000000e+00       3.624013483618e-12       3.624013479821e-12       1.681322902547e-21      -3.232819487794e-11      -3.232819857565e-11       3.697711151061e-18       7.064335327959e-13       7.064335325911e-13      -7.811400386084e-62       4.130870716261e-13       1.139877013810e-16       1.422106952680e-13       1.082841883193e-20       3.924177583574e-17 
  157       6.197782877639e-10       1.412064763143e-13      -6.179898181462e-12       0.000000000000e+00       3.509871253176e-12       3.509871248895e-12       1.932355704940e-21      -3.197334899122e-11      -3.197335238565e-11       3.394429704191e-18       6.922357713641e-13       6.922357710678e-13       1.258186071761e-62       4.125296686684e-13       1.138338909951e-16       1.412064654669e-13       1.075195326886e-20       3.896466755871e-17 
  158       6.239927004021e-10       1.401531253068e-13      -6.161209506431e-12       0.000000000000e+00       3.398312045041e-12       3.398312041578e-12       2.120610455618e-21      -3.161110462944e-11      -3.161110773078e-11       3.101341641117e-18       6.780536701132e-13       6.780536701559e-13      -4.101312394821e-63       4.119180485154e-13       1.136651198567e-16       1.401531145404e-13       1.067174745179e-20       3.867400474423e-17 
  159       6.281719711870e-10       1.390526421053e-13      -6.139022689128e-12       0.000000000000e+00       3.289307029210e-12       3.289307026458e-12       2.006492327389e-21      -3.124171384865e-11      -3.124171673018e-11       2.881533834435e-18       6.638965791577e-13       6.638965792879e-13       3.309817550688e-64       4.112582830735e-13       1.134830634542e-16       1.390526314234e-13       1.058795282519e-20       3.837033622122e-17 
  160       6.323149473644e-10       1.379070583837e-13      -6.113308516333e-12       0.000000000000e+00       3.182826987405e-12       3.182826985060e-12       1.725883036904e-21      -3.086543081380e-11      -3.086543361011e-11       2.796309450066e-18       6.497736598961e-13       6.497736598032e-13      -5.945111723328e-65       4.105556855179e-13       1.132891879111e-16       1.379070477898e-13       1.050072408780e-20       3.805422261201e-17 
  161       6.364201259946e-10       1.367184834727e-13      -6.084041875890e-12       0.000000000000e+00       3.078842164928e-12       3.078842162689e-12       1.514428474554e-21      -3.048251644125e-11      -3.048251928662e-11       2.845369759694e-18       6.356938176341e-13       6.356938171147e-13       1.341138062005e-65       4.098158491254e-13       1.130850366423e-16       1.367184729701e-13       1.041022185141e-20       3.772624596755e-17 
  162       6.404859222306e-10       1.354891242844e-13      -6.051191385521e-12       0.000000000000e+00       2.977322570363e-12       2.977322567432e-12       1.448577577574e-21      -3.009321585233e-11      -3.009321886959e-11       3.017258909297e-18       6.216658534078e-13       6.216658523686e-13      -4.409726999793e-66       4.090445496675e-13       1.128722034207e-16       1.354891138763e-13       1.031661415799e-20       3.738701526559e-17 
  163       6.445116519825e-10       1.342212967073e-13      -6.014740085779e-12       0.000000000000e+00       2.878238114907e-12       2.878238111220e-12       1.454752154755e-21      -2.969778595988e-11      -2.969778921541e-11       3.255521651664e-18       6.076985545988e-13       6.076985532940e-13       2.107398537242e-66       4.082479349888e-13       1.126523846891e-16       1.342212863965e-13       1.022007734737e-20       3.703716955487e-17 
  164       6.484954879865e-10       1.329174835986e-13      -5.974671454662e-12       0.000000000000e+00       2.781558584029e-12       2.781558580639e-12       1.446124888197e-21      -2.929648550414e-11      -2.929648895255e-11       3.448415605268e-18       5.938007174842e-13       5.938007163089e-13      -6.059384399231e-67       4.074320846973e-13       1.124272580614e-16       1.329174733880e-13       1.012080047296e-20       3.667739395771e-17 
  165       6.524360719009e-10       1.315802402249e-13      -5.930955367765e-12       0.000000000000e+00       2.687253512852e-12       2.687253510535e-12       1.397242771583e-21      -2.888953915132e-11      -2.888954266475e-11       3.513423550469e-18       5.799809510261e-13       5.799809501283e-13       1.418855456327e-67       4.066039159103e-13       1.121987322544e-16       1.315802301170e-13       1.001897810164e-20       3.630839357712e-17 
  166       6.563323962997e-10       1.302121384539e-13      -5.883574894623e-12       0.000000000000e+00       2.595292037523e-12       2.595292035960e-12       1.333964944781e-21      -2.847719111336e-11      -2.847719452020e-11       3.406836602688e-18       5.662475626709e-13       5.662475617599e-13      -4.175769474708e-68       4.057699534915e-13       1.119686077463e-16       1.302121284511e-13       9.914806064406e-21       3.593087809707e-17 
  167       6.601827623396e-10       1.288158783348e-13      -5.832521882921e-12       0.000000000000e+00       2.505643058951e-12       2.505643057324e-12       1.287708419428e-21      -2.805970152741e-11      -2.805970467909e-11       3.151677152771e-18       5.526087579915e-13       5.526087566831e-13       1.113766876774e-68       4.049367331247e-13       1.117386880009e-16       1.288158684392e-13       9.808489952397e-21       3.554559257201e-17 
  168       6.639869669913e-10       1.273942878087e-13      -5.777773848734e-12       0.000000000000e+00       2.418275463860e-12       2.418275461902e-12       1.255891903607e-21      -2.763730472985e-11      -2.763730756297e-11       2.833122206536e-18       5.390727256772e-13       5.390727241361e-13      -2.668778292640e-69       4.041113592213e-13       1.115109334172e-16       1.273942780224e-13       9.700245094918e-21       3.515331734712e-17 
  169       6.677443311038e-10       1.259503011697e-13      -5.719326856979e-12       0.000000000000e+00       2.333158054658e-12       2.333158052901e-12       1.210108663417e-21      -2.721025760644e-11      -2.721026010430e-11       2.497860723046e-18       5.256475598874e-13       5.256475586800e-13       3.457443682523e-70       4.033006773121e-13       1.112872329585e-16       1.259502914943e-13       9.590294919344e-21       3.475486211465e-17 
  170       6.714513956599e-10       1.244869705927e-13      -5.657181087914e-12       0.000000000000e+00       2.250259452288e-12       2.250259451391e-12       1.143910017002e-21      -2.677881635800e-11      -2.677881852362e-11       2.165623800804e-18       5.123412037228e-13       5.123412031699e-13      -1.150338269050e-70       4.025127174978e-13       1.110698024598e-16       1.244869610297e-13       9.478871828905e-21       3.435106909502e-17 
  171       6.751078651086e-10       1.230073637317e-13      -5.591310639078e-12       0.000000000000e+00       2.169548094893e-12       2.169548094906e-12       1.088792646930e-21      -2.634319196101e-11      -2.634319385404e-11       1.893028529253e-18       4.991613496118e-13       4.991613495234e-13       5.480463689920e-72       4.017541851761e-13       1.108604922157e-16       1.230073542824e-13       9.366209405473e-21       3.394278478001e-17 
  172       6.787137276029e-10       1.215146228288e-13      -5.521714399428e-12       0.000000000000e+00       2.090992256923e-12       2.090992257114e-12       1.073879659144e-21      -2.590362529334e-11      -2.590362705802e-11       1.764673597402e-18       4.861154837199e-13       4.861154835895e-13       1.242389008285e-72       4.010329765300e-13       1.106614811078e-16       1.215146134941e-13       9.252546910311e-21       3.353087624329e-17 
  173       6.822656974644e-10       1.200120660901e-13      -5.448399445466e-12       0.000000000000e+00       2.014560174555e-12       2.014560174048e-12       1.094063880679e-21      -2.546037736695e-11      -2.546037921491e-11       1.847969532637e-18       4.732110530740e-13       4.732110525981e-13      -1.620111286842e-72       4.003571643833e-13       1.104749967599e-16       1.200120568709e-13       9.138137003206e-21       3.311625911426e-17 
  174       6.857631750516e-10       1.185030943941e-13      -5.371352776500e-12       0.000000000000e+00       1.940220140284e-12       1.940220138784e-12       1.125759012959e-21      -2.501366038375e-11      -2.501366249558e-11       2.111831325623e-18       4.604554216960e-13       4.604554209993e-13       4.717121833376e-73       3.997345409667e-13       1.103031893688e-16       1.185030852908e-13       9.023238638886e-21       3.269987183496e-17 
  175       6.892067716157e-10       1.169911507730e-13      -5.290575298446e-12       0.000000000000e+00       1.867940386502e-12       1.867940384598e-12       1.150183033726e-21      -2.456370078215e-11      -2.456370321272e-11       2.430575303810e-18       4.478557491629e-13       4.478557486569e-13      -3.769150622523e-74       3.991729705593e-13       1.101482290123e-16       1.169911417859e-13       8.908113981839e-21       3.228266447947e-17 
  176       6.925935106267e-10       1.154798040938e-13      -5.206084721429e-12       0.000000000000e+00       1.797688997371e-12       1.797688996420e-12       1.156942487921e-21      -2.411075828353e-11      -2.411076095218e-11       2.668652722465e-18       4.354190025468e-13       4.354190028249e-13       2.371651797840e-75       3.986809731085e-13       1.100124666940e-16       1.154797952228e-13       8.793034778024e-21       3.186562184476e-17 
  177       6.959223462467e-10       1.139727063902e-13      -5.117872965128e-12       0.000000000000e+00       1.729434018145e-12       1.729434018776e-12       1.148927684658e-21      -2.365505181920e-11      -2.365505453519e-11       2.715993021177e-18       4.231519736673e-13       4.231519748223e-13       2.227574178559e-75       3.982665749512e-13       1.098981172102e-16       1.139726976350e-13       8.678279106020e-21       3.144975167696e-17 
  178       6.991942154872e-10       1.124735389622e-13      -5.025943065370e-12       0.000000000000e+00       1.663143515537e-12       1.663143516209e-12       1.146100833336e-21      -2.319679206568e-11      -2.319679463579e-11       2.570110273669e-18       4.110612698807e-13       4.110612709756e-13      -1.239647040239e-75       3.979383996924e-13       1.098075601679e-16       1.124735303221e-13       8.564127272836e-21       3.103606979795e-17 
  179       7.024059905252e-10       1.109860738710e-13      -4.930321750348e-12       0.000000000000e+00       1.598785513182e-12       1.598785511996e-12       1.163704497270e-21      -2.273622915991e-11      -2.273623153477e-11       2.374866427619e-18       3.991533392957e-13       3.991533395069e-13       2.366682323155e-77       3.977052783094e-13       1.097432323968e-16       1.109860653452e-13       8.450866496371e-21       3.062561707443e-17 
  180       7.055551225371e-10       1.095142093792e-13      -4.831016556895e-12       0.000000000000e+00       1.536327999956e-12       1.536327997343e-12       1.190216563337e-21      -2.227358824277e-11      -2.227359050411e-11       2.261338470173e-18       3.874344538692e-13       3.874344536374e-13       4.222571424344e-77       3.975760134321e-13       1.097075629042e-16       1.095142009664e-13       8.338793603914e-21       3.021946919713e-17 
  181       7.086434419736e-10       1.080618663493e-13      -4.728018987802e-12       0.000000000000e+00       1.475738958915e-12       1.475738956761e-12       1.207020487850e-21      -2.180905950045e-11      -2.180906174555e-11       2.245106622632e-18       3.759106179800e-13       3.759106183128e-13      -2.649524997647e-77       3.975593521076e-13       1.097029653600e-16       1.080618580480e-13       8.228207143606e-21       2.981870809311e-17 
  182       7.116702546050e-10       1.066329688971e-13      -4.621353221705e-12       0.000000000000e+00       1.416986387666e-12       1.416986386870e-12       1.219490336428e-21      -2.134287928992e-11      -2.134288157073e-11       2.280808319780e-18       3.645876182609e-13       3.645876195739e-13       1.114834720190e-77       3.976636946984e-13       1.097317577694e-16       1.066329607056e-13       8.119405911307e-21       2.942441658714e-17 
  183       7.146316364526e-10       1.052316404061e-13      -4.511062350095e-12       0.000000000000e+00       1.360038462542e-12       1.360038462627e-12       1.241714628131e-21      -2.087529860555e-11      -2.087530090691e-11       2.301352183096e-18       3.534712557641e-13       3.534712576715e-13      -3.540705783300e-78       3.978985092047e-13       1.097965527428e-16       1.052316323223e-13       8.012703875798e-21       2.903773249008e-17 
  184       7.175276856250e-10       1.038621611554e-13      -4.397143308026e-12       0.000000000000e+00       1.304863558110e-12       1.304863558243e-12       1.258177661682e-21      -2.040649630100e-11      -2.040649855358e-11       2.252579350164e-18       3.425672770940e-13       3.425672788821e-13       9.332089452488e-79       3.982729525265e-13       1.098998770453e-16       1.038621531768e-13       7.908426952458e-21       2.865983690679e-17 
  185       7.203600536374e-10       1.025287178724e-13      -4.279606351299e-12       0.000000000000e+00       1.251429965042e-12       1.251429964774e-12       1.231243171103e-21      -1.993666032745e-11      -1.993666245574e-11       2.128285293022e-18       3.318810340649e-13       3.318810352558e-13      -2.208182687837e-79       3.987964756609e-13       1.100443385955e-16       1.025287099963e-13       7.806893933296e-21       2.829188512734e-17 
  186       7.231252209597e-10       1.012355291586e-13      -4.158508033489e-12       0.000000000000e+00       1.199705885749e-12       1.199705885127e-12       1.149439069299e-21      -1.946605141064e-11      -1.946605336964e-11       1.958995488814e-18       3.214175740301e-13       3.214175746304e-13       5.541643800828e-80       3.994784048574e-13       1.102325108888e-16       1.012355213818e-13       7.708426037336e-21       2.793504123718e-17 
  187       7.258205005202e-10       9.998701342744e-14      -4.033866728384e-12       0.000000000000e+00       1.149659710035e-12       1.149659709216e-12       1.048321869661e-21      -1.899487116583e-11      -1.899487295938e-11       1.793553604818e-18       3.111818770272e-13       3.111818774182e-13      -8.031879054267e-81       4.003281664007e-13       1.104669950247e-16       9.998700574653e-14       7.613359697976e-21       2.759052445808e-17 
  188       7.284488619266e-10       9.878753242974e-14      -3.905670723405e-12       0.000000000000e+00       1.101259971904e-12       1.101259970948e-12       9.825751689401e-22      -1.852326607730e-11      -1.852326773261e-11       1.655313482439e-18       3.011786683734e-13       3.011786689537e-13       1.519002041751e-81       4.013554529318e-13       1.107504656012e-16       9.878752484097e-14       7.522027034130e-21       2.725953837629e-17 
  189       7.310092368524e-10       9.764143406355e-14      -3.773982040588e-12       0.000000000000e+00       1.054475276172e-12       1.054475275286e-12       9.899018130652e-22      -1.805147895116e-11      -1.805148046220e-11       1.511042446080e-18       2.914124451293e-13       2.914124459085e-13      -1.083259788404e-82       4.025687469017e-13       1.110852632752e-16       9.764142656282e-14       7.434759109906e-21       2.694328275549e-17 
  190       7.334960529726e-10       9.655338718143e-14      -3.638862100867e-12       0.000000000000e+00       1.009274497462e-12       1.009274496847e-12       1.072292811061e-21      -1.757974832096e-11      -1.757974965314e-11       1.332174818459e-18       2.818877791818e-13       2.818877797317e-13       6.488170403294e-84       4.039789155516e-13       1.114743867651e-16       9.655337976429e-14       7.351911428014e-21       2.664304592389e-17 
  191       7.359109713596e-10       9.552808014609e-14      -3.500291583978e-12       0.000000000000e+00       9.656267086194e-13       9.656267077286e-13       1.189795660255e-21      -1.710820144143e-11      -1.710820258437e-11       1.142935423697e-18       2.726090600504e-13       2.726090597701e-13      -6.188955293494e-85       4.055954031949e-13       1.119204421453e-16       9.552807280771e-14       7.273840976729e-21       2.636012159336e-17 
  192       7.382570446925e-10       9.457000196217e-14      -3.358315390819e-12       0.000000000000e+00       9.235009413195e-13       9.235009391275e-13       1.275424556093e-21      -1.663703422584e-11      -1.663703521355e-11       9.877157844382e-19       2.635801981342e-13       2.635801966842e-13       1.087256835552e-84       4.074277348045e-13       1.124260577472e-16       9.456999469739e-14       7.200889564511e-21       2.609574846469e-17 
  193       7.405290079968e-10       9.368379558203e-14      -3.213022865973e-12       0.000000000000e+00       8.828663211596e-13       8.828663178977e-13       1.280340977135e-21      -1.616651180607e-11      -1.616651270173e-11       8.956667269486e-19       2.548049210187e-13       2.548049189438e-13      -5.308966233945e-85       4.094861037685e-13       1.129940463455e-16       9.368378838533e-14       7.133410721936e-21       2.585120771917e-17 
  194       7.427248997889e-10       9.287425028607e-14      -3.064411094561e-12       0.000000000000e+00       8.436922028875e-13       8.436922005459e-13       1.213953362714e-21      -1.569677172172e-11      -1.569677257878e-11       8.570666352182e-19       2.462868449416e-13       2.462868435485e-13       2.231856812151e-85       4.117803790749e-13       1.136271311997e-16       9.287424315155e-14       7.071769121505e-21       2.562782091599e-17 
  195       7.448491892155e-10       9.214601073323e-14      -2.912486861739e-12       0.000000000000e+00       8.059480625818e-13       8.059480625417e-13       1.132487510874e-21      -1.522794443746e-11      -1.522794527255e-11       8.350923530868e-19       2.380292342632e-13       2.380292342149e-13      -7.259695766521e-86       4.143201452384e-13       1.143279570713e-16       9.214600365466e-14       7.016318423739e-21       2.542686970738e-17 
  196       7.468991566063e-10       9.150376280107e-14      -2.757354621714e-12       0.000000000000e+00       7.696035784951e-13       7.696035794313e-13       1.089391143924e-21      -1.476028791067e-11      -1.476028874662e-11       8.359541231691e-19       2.300351876235e-13       2.300351880044e-13       1.855143445330e-86       4.171145846628e-13       1.150990577629e-16       9.150375577183e-14       6.967415427688e-21       2.524964711944e-17 
  197       7.488695042060e-10       9.095241488853e-14      -2.599065645672e-12       0.000000000000e+00       7.346287708699e-13       7.346287701832e-13       1.103270407131e-21      -1.429398847555e-11      -1.429398939883e-11       9.232789123649e-19       2.223078381070e-13       2.223078374131e-13      -3.614304557112e-87       4.201747511753e-13       1.159434834798e-16       9.095240790164e-14       6.925433875954e-21       2.509750758107e-17 
  198       7.507647576880e-10       9.049686867556e-14      -2.437605803253e-12       0.000000000000e+00       7.009938759576e-13       7.009938727688e-13       1.162552942554e-21      -1.382914204043e-11      -1.382914318452e-11       1.144091417526e-18       2.148501207891e-13       2.148501186004e-13       4.936372576592e-88       4.235096980411e-13       1.168637323900e-16       9.049686172367e-14       6.890746999534e-21       2.497180366713e-17 
  199       7.525857191163e-10       9.014198125154e-14      -2.273063806556e-12       0.000000000000e+00       6.686692523849e-13       6.686692481398e-13       1.239578628442e-21      -1.336596145851e-11      -1.336596293687e-11       1.478360421694e-18       2.076646390968e-13       2.076646364827e-13       1.644414572917e-89       4.271299313100e-13       1.178627035443e-16       9.014197432691e-14       6.863724634142e-21       2.487387564811e-17 
  200       7.543254515308e-10       8.989264100159e-14      -2.105530395419e-12       0.000000000000e+00       6.376254514457e-13       6.376254479398e-13       1.298982810364e-21      -1.290467667773e-11      -1.290467851651e-11       1.838775907026e-18       2.007537644234e-13       2.007537627957e-13      -3.924689312330e-89       4.310457730928e-13       1.189432452375e-16       8.989263409612e-14       6.844738998458e-21       2.480507243029e-17 
  201       7.559848646372e-10       8.975375551482e-14      -1.934999193234e-12       0.000000000000e+00       6.078332356391e-13       6.078332334519e-13       1.312544068164e-21      -1.244537973905e-11      -1.244538184714e-11       2.108099072469e-18       1.941196586402e-13       1.941196584997e-13       1.349810488702e-89       4.352665067907e-13       1.201079191414e-16       8.975374862002e-14       6.834163773422e-21       2.476674821909e-17 
  202       7.575690630743e-10       8.973023131529e-14      -1.761507203540e-12       0.000000000000e+00       5.792635857825e-13       5.792635846315e-13       1.278215449409e-21      -1.198819946592e-11      -1.198820168166e-11       2.215741573397e-18       1.877642607853e-13       1.877642617026e-13      -4.690445267232e-90       4.398022974010e-13       1.213595301966e-16       8.973022442229e-14       6.832372558878e-21       2.476025692607e-17 
  203       7.590735960388e-10       8.982694491258e-14      -1.585173687887e-12       0.000000000000e+00       5.518877491624e-13       5.518877487447e-13       1.219577500431e-21      -1.153337489631e-11      -1.153337706851e-11       2.172202141532e-18       1.816893188399e-13       1.816893201302e-13       1.304534473539e-90       4.446624411273e-13       1.227006436078e-16       8.982693801216e-14       6.839736669263e-21       2.478694418054e-17 
  204       7.604941709503e-10       9.004884865991e-14      -1.406055947815e-12       0.000000000000e+00       5.256772484678e-13       5.256772484557e-13       1.162997654737e-21      -1.108106248919e-11      -1.108106453346e-11       2.044272118024e-18       1.758964487139e-13       1.758964497736e-13      -1.930910121211e-91       4.498573432243e-13       1.241341306123e-16       9.004884174244e-14       6.856633194010e-21       2.484817654021e-17 
  205       7.618357102894e-10       9.040099826900e-14      -1.224155963345e-12       0.000000000000e+00       5.006038879981e-13       5.006038878840e-13       1.120552378988e-21      -1.063134186430e-11      -1.063134380160e-11       1.937294727492e-18       1.703871344745e-13       1.703871350887e-13       4.867436093883e-92       4.553962416287e-13       1.256625403368e-16       9.040099132447e-14       6.883447092631e-21       2.494534908361e-17 
  206       7.630996762458e-10       9.088834436173e-14      -1.039561921155e-12       0.000000000000e+00       4.766397449712e-13       4.766397445033e-13       1.094323379474e-21      -1.018438742640e-11      -1.018438936356e-11       1.937168874191e-18       1.651625869177e-13       1.651625875864e-13      -8.873168360794e-93       4.612897102097e-13       1.272887905461e-16       9.088833737977e-14       6.920555322732e-21       2.507982789071e-17 
  207       7.642802143588e-10       9.151572233393e-14      -8.523838873871e-13       0.000000000000e+00       4.537571262141e-13       4.537571257732e-13       1.084957146272e-21      -9.740406584724e-12      -9.740408604016e-12       2.019291766083e-18       1.602237422737e-13       1.602237437355e-13       1.063796468432e-93       4.675471185070e-13       1.290154666815e-16       9.151571530378e-14       6.968326068204e-21       2.525294724585e-17 
  208       7.653760582271e-10       9.228816822874e-14      -6.626563465266e-13       0.000000000000e+00       4.319286050455e-13       4.319286052693e-13       1.088646460031e-21      -9.299503857165e-12      -9.299505935924e-12       2.078759360762e-18       1.555714620636e-13       1.555714643922e-13      -1.458382845871e-94       4.741778267711e-13       1.308451516207e-16       9.228816113924e-14       7.027142790924e-21       2.546609680020e-17 
  209       7.663920359895e-10       9.321074032958e-14      -4.704091959098e-13       0.000000000000e+00       4.111270711235e-13       4.111270720040e-13       1.092852095320e-21      -8.861769824573e-12      -8.861771877778e-12       2.053205431138e-18       1.512064402919e-13       1.512064426404e-13       1.047541558036e-95       4.811923977611e-13       1.327807600632e-16       9.321073316922e-14       7.097390646223e-21       2.572067234197e-17 
  210       7.673266802484e-10       9.428819409073e-14      -2.757451291397e-13       0.000000000000e+00       3.913256701264e-13       3.913256705102e-13       1.083493433910e-21      -8.427380845661e-12      -8.427382813520e-12       1.967858425972e-18       1.471289831422e-13       1.471289842189e-13      -6.149093343008e-96       4.885990128539e-13       1.348245495871e-16       9.428818684759e-14       7.179431730964e-21       2.601798609633e-17 
  211       7.681750022221e-10       9.552539178711e-14      -7.876344854652e-14       0.000000000000e+00       3.724978005375e-13       3.724977990265e-13       1.054519796268e-21      -7.996500481522e-12      -7.996502381124e-12       1.899602173069e-18       1.433392324017e-13       1.433392314541e-13       3.287446386328e-96       4.964074861177e-13       1.369792282972e-16       9.552538444893e-14       7.273636275706e-21       2.635937976468e-17 
  212       7.689384555496e-10       9.692744073101e-14       1.205086402948e-13       0.000000000000e+00       3.546172080212e-13       3.546172047265e-13       1.006381631437e-21      -7.569211243391e-12      -7.569213158517e-12       1.915125921269e-18       1.398373424941e-13       1.398373402579e-13      -2.224007747061e-96       5.046271604057e-13       1.392473742706e-16       9.692743328513e-14       7.380393169008e-21       2.674626266429e-17 
  213       7.696212385735e-10       9.849917639714e-14       3.220119068212e-13       0.000000000000e+00       3.376579629459e-13       3.376579598389e-13       9.393734005943e-22      -7.145614927094e-12      -7.145616926911e-12       1.999816490294e-18       1.366231775613e-13       1.366231758642e-13       8.153987574641e-97       5.132678905190e-13       1.416317068521e-16       9.849916883052e-14       7.500070600768e-21       2.717996910127e-17 
  214       7.702213195613e-10       1.002451875698e-13       5.256277496414e-13       0.000000000000e+00       3.215943959079e-13       3.215943948858e-13       8.551007353178e-22      -6.725879760809e-12      -6.725881827607e-12       2.066797920576e-18       1.336962598805e-13       1.336962598770e-13      -2.048672534261e-97       5.223378985378e-13       1.441344948515e-16       1.002451798691e-13       7.633017977020e-21       2.766176530973e-17 
  215       7.707354200129e-10       1.021703843956e-13       7.312650705967e-13       0.000000000000e+00       3.064011719265e-13       3.064011727479e-13       7.627660364142e-22      -6.310145471324e-12      -6.310147529238e-12       2.057913301287e-18       1.310561082205e-13       1.310561092036e-13       3.354286515564e-98       5.318464223005e-13       1.467582873681e-16       1.021703765470e-13       7.779609173431e-21       2.819300620079e-17 
  216       7.711642661749e-10       1.042797868859e-13       9.388831428065e-13       0.000000000000e+00       2.920533256478e-13       2.920533261990e-13       6.770800826015e-22      -5.898487560794e-12      -5.898489558427e-12       1.997632552377e-18       1.287021616798e-13       1.287021617793e-13      -3.719485614884e-99       5.418032507755e-13       1.495057855806e-16       1.042797788752e-13       7.940226431175e-21       2.877507700185e-17 
  217       7.715110765490e-10       1.065780229042e-13       1.148423420046e-12       0.000000000000e+00       2.785261524401e-13       2.785261510977e-13       6.080870196046e-22      -5.490997122664e-12      -5.490999080651e-12       1.957986467401e-18       1.266334508546e-13       1.266334489821e-13      -1.085706685753e-99       5.522162100293e-13       1.523791490225e-16       1.065780147170e-13       8.115222131901e-21       2.940925473053e-17 
  218       7.717744217402e-10       1.090696130677e-13       1.359772707109e-12       0.000000000000e+00       2.657951978080e-13       2.657951952298e-13       5.560780010279e-22      -5.087812033914e-12      -5.087814029360e-12       1.995446095097e-18       1.248487475064e-13       1.248487446763e-13      8.913759354284e-100       5.630939356235e-13       1.553807606000e-16       1.090696046891e-13       8.304940491158e-21       3.009678681084e-17 
  219       7.719513377040e-10       1.117592990394e-13       1.572835729943e-12       0.000000000000e+00       2.538363946694e-13       2.538363928900e-13       5.163441816530e-22      -4.689057753876e-12      -4.689059844162e-12       2.090285860797e-18       1.233468579296e-13       1.233468563055e-13     -3.229253239062e-100       5.744443501504e-13       1.585128064822e-16       1.117592904541e-13       8.509742555697e-21       3.083898166237e-17 
