# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
   73       2.604703815081e-10       4.939866383382e-14      -9.522951190080e-13       0.000000000000e+00       2.217841301749e-19       8.089103487855e-25       2.217820306095e-19       1.164111426033e-17      -4.806242410444e-18       1.644735667078e-17       3.333491068918e-19       1.612737450188e-19       1.721772592234e-19       1.042649815380e-13      -1.002511080094e-13       2.566991842721e-14       2.373480084750e-14      -2.468332414388e-14 
   74       2.638433802807e-10       5.125588544740e-14      -1.017684845650e-12       0.000000000000e+00       2.055338942222e-19       7.845361326551e-25       2.055319729814e-19       1.081572319855e-17      -4.915065231065e-18       1.573078842961e-17       2.803430943729e-19       1.629875961955e-19       1.170235502766e-19       1.078179642841e-13      -1.036681146227e-13       2.663442953292e-14       2.462644275935e-14      -2.561071049260e-14 
   75       2.672474562260e-10       5.314003315316e-14      -1.084544149455e-12       0.000000000000e+00       1.906348870636e-19       7.614679477681e-25       1.906331249594e-19       1.012070874631e-17      -5.022646168334e-18       1.514335491464e-17       2.411005593823e-19       1.646628551339e-19       7.587687490520e-20       1.114097669010e-13      -1.071239479075e-13       2.761229872215e-14       2.553047085405e-14      -2.655095356524e-14 
   76       2.706826632819e-10       5.504875130524e-14      -1.152801737671e-12       0.000000000000e+00       1.769610673064e-19       7.396105783770e-25       1.769594472993e-19       9.449304111596e-18      -5.128965884859e-18       1.457826999645e-17       2.136994822284e-19       1.662985648298e-19       4.699195396253e-20       1.150359872126e-13      -1.106131928620e-13       2.860285506290e-14       2.644626136322e-14      -2.750340704461e-14 
   77       2.741491638837e-10       5.697991674570e-14      -1.222422036568e-12       0.000000000000e+00       1.643992861228e-19       7.188768571220e-25       1.643977918319e-19       8.762443028618e-18      -5.233998473270e-18       1.399644150189e-17       1.960078297972e-19       1.678938187636e-19       2.783731524998e-20       1.186926466045e-13      -1.141311505507e-13       2.960540190382e-14       2.737316392364e-14      -2.846739891682e-14 
   78       2.776477126741e-10       5.893182934394e-14      -1.293390509109e-12       0.000000000000e+00       1.528479200582e-19       6.991868283269e-25       1.528465377046e-19       8.148937660512e-18      -5.337724516873e-18       1.348666217739e-17       1.853383284278e-19       1.694477269987e-19       1.579795853897e-20       1.223765247011e-13      -1.176743491378e-13       3.061921713697e-14       2.831050404379e-14      -2.944223248710e-14 
   79       2.811788529022e-10       6.090313795551e-14      -1.365699616141e-12       0.000000000000e+00       1.422157279343e-19       6.804671805307e-25       1.422144449151e-19       7.528869545918e-18      -5.440135835283e-18       1.296900538120e-17       1.794900710912e-19       1.709594315979e-19       8.604765442922e-21       1.260850490233e-13      -1.212403541636e-13       3.164355460406e-14       2.925758578218e-14      -3.042718820485e-14 
   80       2.847420843219e-10       6.289267570807e-14      -1.439333236258e-12       0.000000000000e+00       1.324206337464e-19       6.626505781276e-25       1.324194377757e-19       6.909445201680e-18      -5.541213860271e-18       1.245065906195e-17       1.769675927151e-19       1.724281134727e-19       4.509144526515e-21       1.298160240755e-13      -1.248273467691e-13       3.267764431842e-14       3.021369253479e-14      -3.142152407692e-14 
   81       2.883376183109e-10       6.489930518334e-14      -1.514261899361e-12       0.000000000000e+00       1.233886430286e-19       6.456752030153e-25       1.233875246972e-19       6.353869543311e-18      -5.640938127281e-18       1.199480767059e-17       1.762421779197e-19       1.738529863501e-19       2.281858895179e-21       1.335674009182e-13      -1.284337432342e-13       3.372069506909e-14       3.117808947838e-14      -3.242447818376e-14 
   82       2.919654768108e-10       6.692178494893e-14      -1.590446138079e-12       0.000000000000e+00       1.150530765880e-19       6.294841377130e-25       1.150520292283e-19       5.848359474950e-18      -5.739291524428e-18       1.158765099938e-17       1.762981829619e-19       1.752332937574e-19       1.122215530998e-21       1.373370182550e-13      -1.320577989175e-13       3.477189641620e-14       3.215002517337e-14      -3.343527051512e-14 
   83       2.956256782875e-10       6.895866841248e-14      -1.667835878506e-12       0.000000000000e+00       1.073539242073e-19       6.140249473069e-25       1.073529404258e-19       5.326163985165e-18      -5.836261307094e-18       1.116242529226e-17       1.768727688735e-19       1.765683003372e-19       5.421889673182e-22       1.411223987426e-13      -1.356973079791e-13       3.583041416775e-14       3.312872706061e-14      -3.445309851040e-14 
   84       2.993175711979e-10       7.100830217906e-14      -1.746371921292e-12       0.000000000000e+00       1.002370954049e-19       5.992494746506e-25       1.002361671372e-19       4.779707917716e-18      -5.931828385616e-18       1.071153630333e-17       1.780544066458e-19       1.778573257241e-19       2.617398857597e-22       1.449207373802e-13      -1.393495729797e-13       3.689539674816e-14       3.411340705978e-14      -3.547714308299e-14 
   85       3.030408837777e-10       7.306888924179e-14      -1.825993586155e-12       0.000000000000e+00       9.365362442533e-20       5.851132297130e-25       9.365274546344e-20       4.285571505821e-18      -6.025966955016e-18       1.031153846084e-17       1.794770099556e-19       1.790997175539e-19       1.290781568510e-22       1.487290201562e-13      -1.430115825037e-13       3.796597513586e-14       3.510326129356e-14      -3.650656848538e-14 
   86       3.067970124378e-10       7.513857257568e-14      -1.906650039568e-12       0.000000000000e+00       8.755899517978e-20       5.715750354620e-25       8.755816200404e-20       3.853173230110e-18      -6.118670403002e-18       9.971843633112e-18       1.806422148028e-19       1.802948194916e-19       6.638151457536e-23       1.525441016720e-13      -1.466801788543e-13       3.904125814842e-14       3.609746558305e-14      -3.754051772566e-14 
   87       3.105850660148e-10       7.721551817828e-14      -1.988291324790e-12       0.000000000000e+00       8.191266112967e-20       5.585970479457e-25       8.191187091542e-20       3.453553682337e-18      -6.209933486440e-18       9.663487168776e-18       1.815523149012e-19       1.814420476987e-19       3.587923632565e-23       1.563629910917e-13      -1.503523981199e-13       4.012034107917e-14       3.709518334487e-14      -3.857812084186e-14 
   88       3.144041941263e-10       7.929793087909e-14      -2.070860047985e-12       0.000000000000e+00       7.667770604750e-20       5.461443081686e-25       7.667695444828e-20       3.041713334509e-18      -6.299729939164e-18       9.341443273673e-18       1.824185876541e-19       1.825408603624e-19       2.015790879660e-23       1.601826940056e-13      -1.540253336966e-13       4.120230530253e-14       3.809556517654e-14      -3.961849450542e-14 
   89       3.182549758076e-10       8.138402833436e-14      -2.154301771990e-12       0.000000000000e+00       7.182053523012e-20       5.341842500478e-25       7.181981750900e-20       2.613071760538e-18      -6.388042194435e-18       9.001113954972e-18       1.834874286037e-19       1.835906968374e-19       1.149547821122e-23       1.640003386882e-13      -1.576962383053e-13       4.228621541070e-14       3.909774618285e-14      -4.066073925894e-14 
   90       3.221375043035e-10       8.347201606133e-14      -2.238564037286e-12       0.000000000000e+00       6.731055579778e-20       5.226868217347e-25       6.730986859992e-20       2.220690542586e-18      -6.474868765100e-18       8.695559307687e-18       1.845883819029e-19       1.845910513364e-19       6.488880655846e-24       1.678130137594e-13      -1.613623398358e-13       4.337112217491e-14       4.010084870071e-14      -4.170394235904e-14 
   91       3.260508979673e-10       8.556007392358e-14      -2.323590755921e-12       0.000000000000e+00       6.311989164818e-20       5.116243274673e-25       6.311923291370e-20       1.855249781836e-18      -6.560199947599e-18       8.415449729435e-18       1.854901525034e-19       1.855414700190e-19       3.555062044745e-24       1.716178046455e-13      -1.650208572754e-13       4.445606667051e-14       4.110398610707e-14      -4.274718174089e-14 
   92       3.299949768975e-10       8.764634665400e-14      -2.409319543615e-12       0.000000000000e+00       5.922317511926e-20       5.009709103619e-25       5.922254287385e-20       1.494937893988e-18      -6.644018006509e-18       8.138955900497e-18       1.863388556569e-19       1.864415053522e-19       1.865663035876e-24       1.754118123131e-13      -1.686690126014e-13       4.554007902136e-14       4.210626165516e-14      -4.378952480978e-14 
   93       3.339696018073e-10       8.972894783147e-14      -2.495687740067e-12       0.000000000000e+00       5.559735373893e-20       4.907025835663e-25       5.559674566237e-20       1.136852844210e-18      -6.726308573583e-18       7.863161417793e-18       1.871475953140e-19       1.872907376312e-19       9.298533347778e-25       1.791920300846e-13      -1.723039150299e-13       4.662217888587e-14       4.310676892266e-14      -4.483002890812e-14 
   94       3.379743617144e-10       9.180597819892e-14      -2.582633860489e-12       0.000000000000e+00       5.222143840146e-20       4.807971572745e-25       5.222085273351e-20       7.884471672089e-19      -6.807062973249e-18       7.595510140458e-18       1.879342428262e-19       1.880887810784e-19       4.374422821946e-25       1.829555859121e-13      -1.759227994989e-13       4.770138164074e-14       4.410459752879e-14      -4.586774726135e-14 
   95       3.420095446616e-10       9.387551785279e-14      -2.670095649961e-12       0.000000000000e+00       4.907625540524e-20       4.712339258595e-25       4.907569046616e-20       4.571413508661e-19      -6.886273927192e-18       7.343415278058e-18       1.887570122926e-19       1.888352864802e-19       1.931357903823e-25       1.866995453187e-13      -1.795228413766e-13       4.877669172747e-14       4.509882698214e-14      -4.690172258007e-14 
   96       3.460744681000e-10       9.593563402495e-14      -2.758011402086e-12       0.000000000000e+00       4.614426810865e-20       4.619937215949e-25       4.614372191505e-20       1.311540766542e-19      -6.963934369967e-18       7.095088446621e-18       1.895498389910e-19       1.895299308933e-19       7.944470519163e-26       1.904209469447e-13      -1.831011921183e-13       4.984710571432e-14       4.608852951181e-14      -4.793099000431e-14 
   97       3.501681677413e-10       9.798439152137e-14      -2.846312913785e-12       0.000000000000e+00       4.340942220889e-20       4.530587094149e-25       4.340889355014e-20      -1.712191385610e-19      -7.040034976231e-18       6.868815837670e-18       1.902323444896e-19       1.901724164919e-19       3.008921730740e-26       1.941169156747e-13      -1.866550874934e-13       5.091161798963e-14       4.707277533137e-14      -4.895458257796e-14 
   98       3.542906379144e-10       1.000198488183e-13      -2.934934037961e-12       0.000000000000e+00       4.085698260413e-20       4.444121640400e-25       4.085647071983e-20      -4.532666955097e-19      -7.114563422053e-18       6.661296726543e-18       1.907751480445e-19       1.907624842987e-19       1.026074341545e-26       1.977845408510e-13      -1.901817293379e-13       5.196921941598e-14       4.805063139445e-14      -4.997152995471e-14 
   99       3.584411357868e-10       1.020400681753e-13      -3.023806906831e-12       0.000000000000e+00       3.847338839945e-20       4.360386450832e-25       3.847289215894e-20      -7.321595824321e-19      -7.187515776696e-18       6.455356194264e-18       1.912351809936e-19       1.912999067289e-19       2.993355314094e-27       2.014209819575e-13      -1.936783864846e-13       5.301890303940e-14       4.902116667353e-14      -5.098086388776e-14 
  100       3.626194566626e-10       1.040430962094e-13      -3.112863026665e-12       0.000000000000e+00       3.624614156596e-20       4.279237983683e-25       3.624565974290e-20      -1.004138731472e-18      -7.258889024654e-18       6.254750293182e-18       1.916093685170e-19       1.917844959856e-19       6.341398542234e-28       2.050234516423e-13      -1.971423784307e-13       5.405965404692e-14       4.998344287467e-14      -5.198160857340e-14 
  101       3.668254434949e-10       1.060269789654e-13      -3.202037950685e-12       0.000000000000e+00       3.416373645246e-20       4.200541205996e-25       3.416326799133e-20      -1.277068974521e-18      -7.328677531130e-18       6.051608556609e-18       1.920251953114e-19       1.922160848411e-19       5.016777416894e-30       2.085890426389e-13      -2.005709092506e-13       5.509045741555e-14       5.093652150974e-14      -5.297278800600e-14 
  102       3.710585195816e-10       1.079897907556e-13      -3.291262123021e-12       0.000000000000e+00       3.221562440613e-20       4.124170312862e-25       3.221516821903e-20      -1.533957310933e-18      -7.396879298478e-18       5.862921987545e-18       1.924875620523e-19       1.925945170320e-19      -9.589431624919e-29       2.121151346157e-13      -2.039614590956e-13       5.611031272244e-14       5.187947758985e-14      -5.395344021879e-14 
  103       3.753176821380e-10       1.099295976568e-13      -3.380463384211e-12       0.000000000000e+00       3.039216147684e-20       4.050006816488e-25       3.039171657446e-20      -1.784835579658e-18      -7.463481412656e-18       5.678645832997e-18       1.928068220888e-19       1.929196536055e-19      -7.283251275968e-29       2.155989516718e-13      -2.073113587630e-13       5.711821512787e-14       5.281138204231e-14      -5.492259899798e-14 
  104       3.796021361318e-10       1.118444659800e-13      -3.469568284236e-12       0.000000000000e+00       2.868450893884e-20       3.977939606780e-25       2.868407486379e-20      -2.036931764260e-18      -7.528475721065e-18       5.491543956806e-18       1.931778582102e-19       1.931913671729e-19      -3.980787093678e-29       2.190377819727e-13      -2.106180007907e-13       5.811315982835e-14       5.373130582792e-14      -5.587929816456e-14 
  105       3.839121027262e-10       1.137324879723e-13      -3.558506725246e-12       0.000000000000e+00       2.708452911506e-20       3.907867445644e-25       2.708410549837e-20      -2.256872979858e-18      -7.591870033572e-18       5.334997053714e-18       1.934916435169e-19       1.934096210026e-19      -1.866941190041e-29       2.224290141320e-13      -2.138788743130e-13       5.909415548787e-14       5.463833235950e-14      -5.682258448936e-14 
  106       3.882462580141e-10       1.155917710942e-13      -3.647211437017e-12       0.000000000000e+00       2.558471226483e-20       3.839695629518e-25       2.558429869120e-20      -2.477924916257e-18      -7.653663312270e-18       5.175738396012e-18       1.935354546906e-19       1.935744353078e-19      -7.938857680042e-30       2.257701298333e-13      -2.170915578952e-13       6.006021871224e-14       5.553155239280e-14      -5.775151237969e-14 
  107       3.926041342279e-10       1.174204363165e-13      -3.735606358784e-12       0.000000000000e+00       2.417812106181e-20       3.773332868187e-25       2.417771740737e-20      -2.697280112034e-18      -7.713847869927e-18       5.016567757893e-18       1.936418812302e-19       1.936857714715e-19      -3.138051803974e-30       2.290585609727e-13      -2.202535821651e-13       6.101037316843e-14       5.641006321239e-14      -5.866514303266e-14 
  108       3.969855956150e-10       1.192166182513e-13      -3.823620628405e-12       0.000000000000e+00       2.285833239368e-20       3.708693934802e-25       2.285793807235e-20      -2.890859603238e-18      -7.772422492225e-18       4.881562888987e-18       1.936669859504e-19       1.937436193982e-19      -1.168792270681e-30       2.322918898553e-13      -2.233626223433e-13       6.194364963485e-14       5.727296867799e-14      -5.956254448340e-14 
  109       4.013888702431e-10       1.209784753253e-13      -3.911180327651e-12       0.000000000000e+00       2.161938200892e-20       3.645700115752e-25       2.161899611097e-20      -3.116286707300e-18      -7.829387831066e-18       4.713101123766e-18       1.935723133687e-19       1.937480372862e-19      -4.136448208361e-31       2.354676877741e-13      -2.264163430555e-13       6.285909126818e-14       5.811938409428e-14      -6.044279666952e-14 
  110       4.058139216047e-10       1.227041989294e-13      -3.998207120609e-12       0.000000000000e+00       2.045573378637e-20       3.584277429467e-25       2.045535594135e-20      -3.337440725107e-18      -7.884740678770e-18       4.547299953664e-18       1.937309726169e-19       1.936991013974e-19      -1.398868535908e-31       2.385836277788e-13      -2.294125067824e-13       6.375575834675e-14       5.894844059657e-14      -6.130499599211e-14 
  111       4.102595332385e-10       1.243920105194e-13      -4.084628532896e-12       0.000000000000e+00       1.936226725398e-20       3.524356615145e-25       1.936189716520e-20      -3.510412294876e-18      -7.938478285185e-18       4.428065990309e-18       1.937393826171e-19       1.935969277039e-19      -4.538839636743e-32       2.416374217662e-13      -2.323489133693e-13       6.463272676284e-14       5.975928375681e-14      -6.214825386603e-14 
  112       4.147251535838e-10       1.260401569902e-13      -4.170370691735e-12       0.000000000000e+00       1.833425531103e-20       3.465871729802e-25       1.833389274827e-20      -3.697823323897e-18      -7.990603175889e-18       4.292779851992e-18       1.934920156098e-19       1.934416223227e-19      -1.417295873504e-32       2.446269991624e-13      -2.352235718356e-13       6.548908562180e-14       6.055107136369e-14      -6.297169441129e-14 
  113       4.192108362131e-10       1.276468982362e-13      -4.255363514235e-12       0.000000000000e+00       1.736733230951e-20       3.408760151320e-25       1.736697729094e-20      -3.875820831968e-18      -8.041120872172e-18       4.165300040204e-18       1.934040166716e-19       1.932332850945e-19      -4.269955505373e-33       2.475501104750e-13      -2.380343191617e-13       6.632393078193e-14       6.132296744971e-14      -6.377444824126e-14 
  114       4.237146910069e-10       1.292105432584e-13      -4.339534863784e-12       0.000000000000e+00       1.645746573025e-20       3.352964701661e-25       1.645711777457e-20      -4.019888647786e-18      -8.090037581107e-18       4.070148933321e-18       1.931854403102e-19       1.929720950166e-19      -1.243774196498e-33       2.504047759021e-13      -2.407792516514e-13       6.713638361682e-14       6.207415963873e-14      -6.455567050382e-14 
  115       4.282357197916e-10       1.307294722055e-13      -4.422803546216e-12       0.000000000000e+00       1.560092736011e-20       3.298431509153e-25       1.560058578532e-20      -4.190400654537e-18      -8.137346794240e-18       3.946946139703e-18       1.927222330466e-19       1.926582748590e-19      -3.509418597680e-34       2.531891259359e-13      -2.434565716618e-13       6.792560246859e-14       6.280386973564e-14      -6.531455189429e-14 
  116       4.327728669971e-10       1.322020837036e-13      -4.505093323488e-12       0.000000000000e+00       1.479426039790e-20       3.245108551333e-25       1.479392513848e-20      -4.364687831656e-18      -8.183043005010e-18       3.818355173353e-18       1.923312169720e-19       1.922920355405e-19      -9.608844991716e-35       2.559012862385e-13      -2.460644769045e-13       6.869075528066e-14       6.351132842265e-14      -6.605029234023e-14 
  117       4.373266016312e-10       1.336268023839e-13      -4.586334174141e-12       0.000000000000e+00       1.403425139004e-20       3.192947803786e-25       1.403392249692e-20      -4.505526489914e-18      -8.227142829532e-18       3.721616339618e-18       1.919248719090e-19       1.918736023238e-19      -2.556109116977e-35       2.585394443174e-13      -2.486012245588e-13       6.943102350864e-14       6.419577887535e-14      -6.676210476199e-14 
  118       4.418956300433e-10       1.350021177310e-13      -4.666454411557e-12       0.000000000000e+00       1.331791124970e-20       3.141904143803e-25       1.331758819003e-20      -4.658448234289e-18      -8.269652004679e-18       3.611203770391e-18       1.913799079058e-19       1.914032457218e-19      -6.602474642377e-36       2.611019433658e-13      -2.510652215053e-13       7.014562230544e-14       6.485649542576e-14      -6.744923448187e-14 
  119       4.464776014779e-10       1.363265525618e-13      -4.745376315167e-12       0.000000000000e+00       1.264245654982e-20       3.091934303633e-25       1.264213872977e-20      -4.835974821073e-18      -8.310564719699e-18       3.474589898626e-18       1.908289364342e-19       1.908812518872e-19      -1.650260444719e-36       2.635872209275e-13      -2.534549653483e-13       7.083378414296e-14       6.549276841901e-14      -6.811094347546e-14 
  120       4.510731604202e-10       1.375986873622e-13      -4.823025201258e-12       0.000000000000e+00       1.200529113005e-20       3.042998092934e-25       1.200497868338e-20      -4.988763672783e-18      -8.349891153105e-18       3.361127480323e-18       1.903862015393e-19       1.903079190435e-19      -3.923876662442e-37       2.659938332267e-13      -2.557690678103e-13       7.149477145726e-14       6.610391590501e-14      -6.874652253066e-14 
  121       4.556804182330e-10       1.388171739059e-13      -4.899329822546e-12       0.000000000000e+00       1.140399856470e-20       2.995057356647e-25       1.140369179281e-20      -5.100149147059e-18      -8.387636449157e-18       3.287487302098e-18       1.898831907831e-19       1.896835914625e-19      -8.639777128821e-38       2.683204657204e-13      -2.580062648793e-13       7.212788372479e-14       6.668929018118e-14      -6.935529805197e-14 
  122       4.602975575848e-10       1.399806738488e-13      -4.974208727818e-12       0.000000000000e+00       1.083633657531e-20       2.948075578209e-25       1.083603526620e-20      -5.211842952340e-18      -8.423798368810e-18       3.211955416470e-18       1.891105083904e-19       1.890085980773e-19      -1.682095752348e-38       2.705657677568e-13      -2.601652578222e-13       7.273242555656e-14       6.724824829229e-14      -6.993660138102e-14 
  123       4.649253644270e-10       1.410879161906e-13      -5.047592872655e-12       0.000000000000e+00       1.030022017535e-20       2.902018498913e-25       1.029992420970e-20      -5.335016325865e-18      -8.458387010783e-18       3.123370684918e-18       1.883178795797e-19       1.882832691281e-19      -2.790362190379e-39       2.727285177762e-13      -2.622448720361e-13       7.330773655471e-14       6.778017963588e-14      -7.048979750558e-14 
  124       4.695620605131e-10       1.421377476431e-13      -5.119415979421e-12       0.000000000000e+00       9.793704717120e-21       2.856853639972e-25       9.793414175871e-21      -5.433649971241e-18      -8.491415506699e-18       3.057765535458e-18       1.876238814014e-19       1.875080307241e-19      -3.951665027141e-40       2.748077643610e-13      -2.642441926755e-13       7.385321748336e-14       6.828453015971e-14      -7.101431022431e-14 
  125       4.742069534729e-10       1.431290680058e-13      -5.189603643761e-12       0.000000000000e+00       9.314977334652e-21       2.812550788121e-25       9.314691813954e-21      -5.527028190679e-18      -8.522890955806e-18       2.995862765128e-18       1.867236609114e-19       1.866833195904e-19      -5.031414813776e-41       2.768026082279e-13      -2.661623550256e-13       7.436829669040e-14       6.876077131542e-14      -7.150958985931e-14 
  126       4.788585592748e-10       1.440608166679e-13      -5.258084609483e-12       0.000000000000e+00       8.862347840113e-21       2.769081172324e-25       8.862066776541e-21      -5.656753487969e-18      -8.552815721749e-18       2.896062233781e-18       1.857218045279e-19       1.858095372066e-19      -6.355931138385e-42       2.787123818723e-13      -2.679987172407e-13       7.485242309397e-14       6.920839357390e-14      -7.197510651223e-14 
  127       4.835151263155e-10       1.449319731277e-13      -5.324783298760e-12       0.000000000000e+00       8.434238398121e-21       2.726416466161e-25       8.433961732813e-21      -5.786643378559e-18      -8.581194270185e-18       2.794550891626e-18       1.848724423211e-19       1.848871180539e-19      -8.553230577751e-43       2.805362499179e-13      -2.697524760559e-13       7.530506645265e-14       6.962690667503e-14      -7.241035032407e-14 
  128       4.881770014850e-10       1.457415875249e-13      -5.389628540755e-12       0.000000000000e+00       8.029179097835e-21       2.684531132194e-25       8.028907063777e-21      -5.876650909943e-18      -8.608039061540e-18       2.731388151596e-18       1.839459418028e-19       1.839165246688e-19      -1.093818390084e-43       2.822736170504e-13      -2.714230590410e-13       7.572573322941e-14       7.001585429551e-14      -7.281484672929e-14 
  129       4.928417698378e-10       1.464888210026e-13      -5.452556508984e-12       0.000000000000e+00       7.645804986084e-21       2.643402187334e-25       7.645537612932e-21      -5.960434408785e-18      -8.633363217345e-18       2.672928808560e-18       1.828303459792e-19       1.828982709463e-19      -1.195254633975e-44       2.839241237723e-13      -2.730101205174e-13       7.611398756334e-14       7.037483343925e-14      -7.318817662141e-14 
  130       4.975080714873e-10       1.471728984077e-13      -5.513492906743e-12       0.000000000000e+00       7.282845622838e-21       2.603005953566e-25       7.282582608007e-21      -6.066433810539e-18      -8.657171432266e-18       2.590737621727e-18       1.817624133097e-19       1.818328881263e-19      -1.210362218241e-46       2.854873911870e-13      -2.745132961532e-13       7.646942669344e-14       7.070347171429e-14      -7.352995272151e-14 
  131       5.021759862760e-10       1.477930965838e-13      -5.572369672324e-12       0.000000000000e+00       6.939110224328e-21       2.563318791046e-25       6.938851244855e-21      -6.165886967835e-18      -8.679466649493e-18       2.513579681658e-18       1.807189153840e-19       1.807208380000e-19       5.551590422149e-47       2.869632015472e-13      -2.759323765715e-13       7.679167487548e-14       7.100142170827e-14      -7.383981372890e-14 
  132       5.068434901814e-10       1.483487736088e-13      -5.629119771879e-12       0.000000000000e+00       6.613478064360e-21       2.524319301560e-25       6.613223091721e-21      -6.245677697926e-18      -8.700258739888e-18       2.454581041962e-18       1.794892619412e-19       1.795626099611e-19      -5.205213319897e-48       2.883516627620e-13      -2.772674655331e-13       7.708039857388e-14       7.126837503493e-14      -7.411743892907e-14 
  133       5.115093079635e-10       1.488393880976e-13      -5.683672082702e-12       0.000000000000e+00       6.304895365505e-21       2.485987903015e-25       6.304644483508e-21      -6.332954649662e-18      -8.719558090082e-18       2.386603440420e-18       1.782025652120e-19       1.783587935352e-19      -9.680762042009e-51       2.896526527436e-13      -2.785184456433e-13       7.733531649078e-14       7.150407160683e-14      -7.436255783722e-14 
  134       5.161729422005e-10       1.492645105636e-13      -5.735965953168e-12       0.000000000000e+00       6.012372665685e-21       2.448306190778e-25       6.012125735637e-21      -6.425872855618e-18      -8.737376501173e-18       2.311503645555e-18       1.770149690676e-19       1.771099978442e-19      -3.825236250481e-49       2.908666531081e-13      -2.796857800052e-13       7.755620546965e-14       7.170830509392e-14      -7.457495587491e-14 
  135       5.208327269566e-10       1.496237581704e-13      -5.785934921645e-12       0.000000000000e+00       5.734980309090e-21       2.411256376594e-25       5.734737048505e-21      -6.507960537533e-18      -8.753728160764e-18       2.245767623231e-18       1.756955442659e-19       1.758168117250e-19      -1.754627017173e-49       2.919939530491e-13      -2.807697466955e-13       7.774286659296e-14       7.188089157747e-14      -7.475444177097e-14 
  136       5.254874216873e-10       1.499167975853e-13      -5.833513861070e-12       0.000000000000e+00       5.471845444500e-21       2.374820395959e-25       5.471605808516e-21      -6.595406298377e-18      -8.768618410388e-18       2.173212112012e-18       1.742459017103e-19       1.744798008305e-19      -4.835718180576e-51       2.930349039809e-13      -2.817706836204e-13       7.789512666458e-14       7.202167092070e-14      -7.490084898693e-14 
  137       5.301353159722e-10       1.501433950322e-13      -5.878639781348e-12       0.000000000000e+00       5.222152347410e-21       2.338980973594e-25       5.221916554349e-21      -6.680936821098e-18      -8.782054346186e-18       2.101117525088e-18       1.730120383430e-19       1.730995392748e-19      -7.809179550976e-51       2.939901422922e-13      -2.826892027057e-13       7.801286421712e-14       7.213053081511e-14      -7.501406072456e-14 
  138       5.347756368134e-10       1.503034105754e-13      -5.921248256187e-12       0.000000000000e+00       4.985141175581e-21       2.303723072224e-25       4.984909230687e-21      -6.737123407620e-18      -8.794054084032e-18       2.056930676412e-18       1.717912099765e-19       1.716766627964e-19       2.206260582482e-51       2.948605565614e-13      -2.835261583733e-13       7.809600654143e-14       7.220740403398e-14      -7.509400706965e-14 
  139       5.394073982692e-10       1.503968175321e-13      -5.961284931450e-12       0.000000000000e+00       4.760101634745e-21       2.269032467162e-25       4.759873266406e-21      -6.791305066725e-18      -8.804631250858e-18       2.013326184133e-18       1.702162122691e-19       1.702118367071e-19      -3.252804006264e-52       2.956468920408e-13      -2.842822672278e-13       7.814453977344e-14       7.225227775863e-14      -7.514067469108e-14 
  140       5.440287403531e-10       1.504236806843e-13      -5.998687999788e-12       0.000000000000e+00       4.546367385681e-21       2.234894323105e-25       4.546142536096e-21      -6.865909578744e-18      -8.813795494480e-18       1.947885915736e-18       1.686418270228e-19       1.687057125560e-19       1.294161324248e-52       2.963504684384e-13      -2.849587982480e-13       7.815849757321e-14       7.226518311105e-14      -7.515409595500e-14 
  141       5.486391068462e-10       1.503841315925e-13      -6.033393351260e-12       0.000000000000e+00       4.343314618740e-21       2.201294585751e-25       4.343093380256e-21      -6.923718075236e-18      -8.821556574864e-18       1.897838499628e-18       1.672707058874e-19       1.671589495158e-19      -8.523052450046e-54       2.969723071815e-13      -2.855567335975e-13       7.813794829815e-14       7.224618329438e-14      -7.513433659117e-14 
  142       5.532365683389e-10       1.502784265304e-13      -6.065351706296e-12       0.000000000000e+00       4.150358461971e-21       2.168220799525e-25       4.150140665295e-21      -6.961397236994e-18      -8.827925323137e-18       1.866528086143e-18       1.656345145713e-19       1.655722342856e-19      -1.049495101728e-54       2.975138374782e-13      -2.860774475460e-13       7.808302510515e-14       7.219540142520e-14      -7.508152463796e-14 
  143       5.578197064554e-10       1.501068955300e-13      -6.094501911362e-12       0.000000000000e+00       3.966946548145e-21       2.135660732848e-25       3.966732041356e-21      -7.019039409469e-18      -8.832919869515e-18       1.813880460046e-18       1.637817669203e-19       1.639462589470e-19      -9.309946229137e-55       2.979765061230e-13      -2.865223312734e-13       7.799389947537e-14       7.211299605462e-14      -7.499582498481e-14 
  144       5.623887111304e-10       1.498699214034e-13      -6.120789107697e-12       0.000000000000e+00       3.792557297050e-21       2.103601878535e-25       3.792346200364e-21      -7.083547125449e-18      -8.836551963336e-18       1.753004837887e-18       1.622386985555e-19       1.622816998744e-19       3.327538968496e-55       2.983619892500e-13      -2.868929964834e-13       7.787077031371e-14       7.199915108971e-14      -7.487742889075e-14 
