# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
   73       2.604704933171e-10       4.939866257857e-14      -9.522941770517e-13       0.000000000000e+00       5.506821061027e-17       5.496785678263e-17       1.003083909140e-19      -4.380007310070e-14      -4.398687220655e-14       1.867991058492e-16       1.592964819772e-15       1.592869873335e-15       1.869111105883e-19       1.446367671100e-13      -1.787752853699e-15       4.939654556903e-14       8.172597299388e-18      -6.146555445386e-16 
   74       2.638433531974e-10       5.125588324274e-14      -1.017684252755e-12       0.000000000000e+00       5.422971861967e-17       5.413686704128e-17       9.277653089765e-20      -4.505541318598e-14      -4.523330550894e-14       1.778923229575e-16       1.610826506650e-15       1.610768890203e-15       1.342674585604e-19       1.495652997307e-13      -1.850159244514e-15       5.125258080248e-14       8.289638167891e-18      -6.376311895160e-16 
   75       2.672475411052e-10       5.314003364519e-14      -1.084543494063e-12       0.000000000000e+00       5.340941949820e-17       5.332343711416e-17       8.593625819469e-20      -4.629083729012e-14      -4.646041557463e-14       1.695782845053e-16       1.628294279691e-15       1.628247141223e-15       9.159126400152e-20       1.545473823405e-13      -1.916012942203e-15       5.313431767329e-14       8.452646761148e-18      -6.609528877345e-16 
   76       2.706827045569e-10       5.504875252792e-14      -1.152801163467e-12       0.000000000000e+00       5.260674732672e-17       5.252694447675e-17       7.978523527596e-20      -4.750658523852e-14      -4.766828588465e-14       1.617006461312e-16       1.645345528334e-15       1.645296744441e-15       5.943126889043e-20       1.595771232921e-13      -1.983047565914e-15       5.504046032759e-14       8.657350377735e-18      -6.846019617076e-16 
   77       2.741492829398e-10       5.697991697636e-14      -1.222421400501e-12       0.000000000000e+00       5.182109845170e-17       5.174679688246e-17       7.428215198309e-20      -4.870259650016e-14      -4.885696639552e-14       1.543698953561e-16       1.661961107646e-15       1.661910179957e-15       3.675066819338e-20       1.646492051619e-13      -2.049576700045e-15       5.696966982082e-14       8.896123546331e-18      -7.085570932457e-16 
   78       2.776477947660e-10       5.893183032787e-14      -1.293390216613e-12       0.000000000000e+00       5.105179807718e-17       5.098242847468e-17       6.935957129075e-20      -4.987887413777e-14      -5.002654789580e-14       1.476737580290e-16       1.678127435303e-15       1.678080210447e-15       2.170073822914e-20       1.697592568550e-13      -2.114849808506e-15       5.892056141178e-14       9.160630946517e-18      -7.327959525469e-16 
   79       2.811788512299e-10       6.090313848323e-14      -1.365699040662e-12       0.000000000000e+00       5.029823544952e-17       5.023329658938e-17       6.493803373531e-20      -5.103575425510e-14      -5.117720828707e-14       1.414540319682e-16       1.693836918034e-15       1.693799696480e-15       1.226265062932e-20       1.749036815200e-13      -2.178894881934e-15       6.089169739132e-14       9.443464383829e-18      -7.572961394177e-16 
   80       2.847421487982e-10       6.289267508739e-14      -1.439332354433e-12       0.000000000000e+00       4.955984625901e-17       4.949888527660e-17       6.093791292186e-20      -5.217341963940e-14      -5.230904606155e-14       1.356264221558e-16       1.709085979361e-15       1.709061806215e-15       6.647997587057e-21       1.800793702981e-13      -2.242215507621e-15       6.288159739644e-14       9.738836579763e-18      -7.820357469567e-16 
   81       2.883375600821e-10       6.489930640469e-14      -1.514261053929e-12       0.000000000000e+00       4.883604158338e-17       4.877870401563e-17       5.728697485820e-20      -5.329185348380e-14      -5.342210863555e-14       1.302551517510e-16       1.723871677611e-15       1.723860106314e-15       3.469406806006e-21       1.852834259144e-13      -2.305492585956e-15       6.488874316787e-14       1.004262418562e-17      -8.069934473162e-16 
   82       2.919655580994e-10       6.692178618451e-14      -1.590444703947e-12       0.000000000000e+00       4.812624871720e-17       4.807228070587e-17       5.392426112250e-20      -5.439118089348e-14      -5.451647128640e-14       1.252903929202e-16       1.738190000684e-15       1.738188238567e-15       1.751953540306e-21       1.905127512505e-13      -2.369306364124e-15       6.691157076586e-14       1.035207883583e-17      -8.321482138951e-16 
   83       2.956256245572e-10       6.895866666708e-14      -1.667834182388e-12       0.000000000000e+00       4.742997628131e-17       4.737916327298e-17       5.080165491640e-20      -5.547164903838e-14      -5.559223018055e-14       1.205811421692e-16       1.752036406747e-15       1.752040075544e-15       8.633820855246e-22       1.957638579270e-13      -2.433940417295e-15       6.894847404593e-14       1.066544607611e-17      -8.574791245200e-16 
   84       2.993176273964e-10       7.100830156482e-14      -1.746370329344e-12       0.000000000000e+00       4.674680449489e-17       4.669892326405e-17       4.788383916005e-20      -5.653337286601e-14      -5.664941786105e-14       1.160449950396e-16       1.765405396492e-15       1.765409955757e-15       4.209998282308e-22       2.010329055185e-13      -2.499346480678e-15       7.099782157287e-14       1.098162325030e-17      -8.829653549516e-16 
   85       3.030410445713e-10       7.306889056552e-14      -1.825992530959e-12       0.000000000000e+00       4.607630711533e-17       4.603115074751e-17       4.514688733582e-20      -5.757629776491e-14      -5.768799364523e-14       1.116958803177e-16       1.778289816806e-15       1.778292369942e-15       2.071597937202e-22       2.063157060641e-13      -2.565262368850e-15       7.305793785608e-14       1.129989738994e-17      -9.085857824672e-16 
   86       3.067969441722e-10       7.513857186417e-14      -1.906648586859e-12       0.000000000000e+00       4.541803910452e-17       4.537545083181e-17       4.257547499886e-20      -5.860048867055e-14      -5.870808451503e-14       1.075958444779e-16       1.790681868619e-15       1.790681888334e-15       1.051524112349e-22       2.116079063731e-13      -2.631386847831e-15       7.512710324735e-14       1.161977251049e-17      -9.343188759634e-16 
   87       3.105852424441e-10       7.721551744670e-14      -1.988289851631e-12       0.000000000000e+00       4.477159896367e-17       4.473144770413e-17       4.015924719053e-20      -5.960611173325e-14      -5.970981423808e-14       1.037025048315e-16       1.802575028786e-15       1.802573553887e-15       5.587924492297e-23       2.169054100956e-13      -2.697505654525e-15       7.720358282269e-14       1.194086915411e-17      -9.601429891447e-16 
   88       3.144043527297e-10       7.929793323177e-14      -2.070859833166e-12       0.000000000000e+00       4.413663167535e-17       4.409878407905e-17       3.788996287785e-20      -6.059316475687e-14      -6.069311175088e-14       9.994699401095e-17       1.813964541973e-15       1.813962751592e-15       3.102669963879e-23       2.222040695109e-13      -2.763516565352e-15       7.928560996780e-14       1.226286274834e-17      -9.860361192068e-16 
   89       3.182550671788e-10       8.138402913642e-14      -2.154301349871e-12       0.000000000000e+00       4.351279897986e-17       4.347711586730e-17       3.576037218047e-20      -6.156165276289e-14      -6.165797883471e-14       9.632607181980e-17       1.824846260167e-15       1.824844861302e-15       1.766936072153e-23       2.274998690971e-13      -2.829395717803e-15       8.137137694333e-14       1.258545095548e-17      -1.011975769880e-15 
   90       3.221375270442e-10       8.347201118653e-14      -2.238563230413e-12       0.000000000000e+00       4.289978132445e-17       4.286611367824e-17       3.376386585081e-20      -6.251173206922e-14      -6.260453318684e-14       9.280111762199e-17       1.835216668409e-15       1.835215664880e-15       1.006367696939e-23       2.327887597953e-13      -2.895143502605e-15       8.345905765823e-14       1.290834165696e-17      -1.037939224879e-15 
   91       3.260509235423e-10       8.556006792246e-14      -2.323589762088e-12       0.000000000000e+00       4.229726745475e-17       4.226546394218e-17       3.189392035780e-20      -6.344346952441e-14      -6.353285221194e-14       8.938268752961e-17       1.845072416511e-15       1.845071381245e-15       5.605499713578e-24       2.380667401107e-13      -2.960750085726e-15       8.554681552934e-14       1.323124682210e-17      -1.063903641023e-15 
   92       3.299951217951e-10       8.764634274090e-14      -2.409318459427e-12       0.000000000000e+00       4.170493366135e-17       4.167486550282e-17       3.014351921446e-20      -6.435680417652e-14      -6.444292869117e-14       8.612451465516e-17       1.854409503378e-15       1.854408288478e-15       3.004707175131e-24       2.433297672960e-13      -3.026182946125e-15       8.763278288762e-14       1.355387601101e-17      -1.089845790041e-15 
   93       3.339695725941e-10       8.972894354480e-14      -2.495686575824e-12       0.000000000000e+00       4.112246787687e-17       4.109402969987e-17       2.850487805112e-20      -6.525173680865e-14      -6.533476042784e-14       8.302361919159e-17       1.863224281628e-15       1.863222946880e-15       1.533611794025e-24       2.485736481706e-13      -3.091390525072e-15       8.971506758630e-14       1.387593596796e-17      -1.115742139857e-15 
   94       3.379745482518e-10       9.180597417898e-14      -2.582632656252e-12       0.000000000000e+00       4.054959710325e-17       4.052268122647e-17       2.696968464818e-20      -6.612835861253e-14      -6.620840092316e-14       8.004231062582e-17       1.871513774118e-15       1.871512303453e-15       7.399492654029e-25       2.537944196313e-13      -3.156317199751e-15       9.179177801605e-14       1.419713389902e-17      -1.141569165314e-15 
   95       3.420096786702e-10       9.387551844149e-14      -2.670095507213e-12       0.000000000000e+00       3.998605842242e-17       3.996055680588e-17       2.552972964846e-20      -6.698674768176e-14      -6.706391198751e-14       7.716430575304e-17       1.879275322281e-15       1.879273545263e-15       3.354555270386e-25       2.589880197839e-13      -3.220906971072e-15       9.386100212449e-14       1.451717399144e-17      -1.167303087107e-15 
   96       3.460745220619e-10       9.593563776010e-14      -2.758011191371e-12       0.000000000000e+00       3.943157794693e-17       3.940740343521e-17       2.417724142050e-20      -6.782689854470e-14      -6.790134007293e-14       7.444152822572e-17       1.886506103010e-15       1.886503999680e-15       1.419155583755e-25       2.641503323064e-13      -3.285106755525e-15       9.592080320463e-14       1.483575667174e-17      -1.192919819345e-15 
   97       3.501683219955e-10       9.798439040351e-14      -2.846312336443e-12       0.000000000000e+00       3.888589309543e-17       3.886297827838e-17       2.290482420966e-20      -6.864880164671e-14      -6.872067622602e-14       7.187457930731e-17       1.893203261680e-15       1.893201222187e-15       5.545260451232e-26       2.692773290052e-13      -3.348867135055e-15       9.796923962145e-14       1.515258162308e-17      -1.218395214863e-15 
   98       3.542904917026e-10       1.000198420247e-13      -2.934932649619e-12       0.000000000000e+00       3.834876943303e-17       3.832704993448e-17       2.170555362643e-20      -6.945253982792e-14      -6.952193958156e-14       6.939975364171e-17       1.899365050378e-15       1.899363271407e-15       1.964438614712e-26       2.743650105198e-13      -3.412139499727e-15       1.000043766671e-13       1.546734960669e-17      -1.243705212648e-15 
   99       3.584411467362e-10       1.020400609635e-13      -3.023804291034e-12       0.000000000000e+00       3.781999009441e-17       3.779939661258e-17       2.057327477422e-20      -7.023817692529e-14      -7.030519008919e-14       6.701316390184e-17       1.904990041467e-15       1.904988469054e-15       6.061676559270e-27       2.794094601474e-13      -3.474875436668e-15       1.020242827392e-13       1.577976186652e-17      -1.268825790313e-15 
  100       3.626194411887e-10       1.040430879647e-13      -3.112860678013e-12       0.000000000000e+00       3.729933223826e-17       3.727980385014e-17       1.950281757083e-20      -7.100573274149e-14      -7.107046386090e-14       6.473111940662e-17       1.910076375097e-15       1.910075118463e-15       1.454080086276e-27       2.844067704074e-13      -3.537025800122e-15       1.040269991614e-13       1.608951545990e-17      -1.293732588762e-15 
  101       3.668253613568e-10       1.060269663571e-13      -3.202034582510e-12       0.000000000000e+00       3.678657737113e-17       3.676806634850e-17       1.849006459479e-20      -7.175529036974e-14      -7.181784387562e-14       6.255350588551e-17       1.914622652648e-15       1.914621840574e-15       1.333337742011e-28       2.893529189046e-13      -3.598539798394e-15       1.060105700091e-13       1.639630787015e-17      -1.318401283126e-15 
  102       3.710585541570e-10       1.079897751411e-13      -3.291258200957e-12       0.000000000000e+00       3.628153561513e-17       3.626398952257e-17       1.753186755620e-20      -7.248693247110e-14      -7.254737927779e-14       6.044680668935e-17       1.918628093858e-15       1.918627809744e-15      -1.300632332388e-28       2.942442711925e-13      -3.659371781537e-15       1.079730748557e-13       1.669984207104e-17      -1.342807990001e-15 
  103       3.753176300403e-10       1.099295874939e-13      -3.380460148140e-12       0.000000000000e+00       3.578402520144e-17       3.576738636236e-17       1.662580911520e-20      -7.320069121171e-14      -7.325907222134e-14       5.838100963200e-17       1.922092196269e-15       1.922092388425e-15      -1.190719106203e-28       2.990770035754e-13      -3.719474183399e-15       1.099125871872e-13       1.699982009492e-17      -1.366928750282e-15 
  104       3.796024895890e-10       1.118444667593e-13      -3.469566446158e-12       0.000000000000e+00       3.529385737697e-17       3.527807508524e-17       1.576987629651e-20      -7.389657869256e-14      -7.395296782765e-14       5.638913509255e-17       1.925014347349e-15       1.925014892633e-15      -6.931247148133e-29       3.038473562435e-13      -3.778800486148e-15       1.118271704931e-13       1.729594242803e-17      -1.390739480541e-15 
  105       3.839122457412e-10       1.137324906182e-13      -3.558506810569e-12       0.000000000000e+00       3.481085325921e-17       3.479588152400e-17       1.496216581116e-20      -7.457461527637e-14      -7.462909319292e-14       5.447791655582e-17       1.927394042979e-15       1.927394984304e-15      -3.368107180714e-29       3.085516475592e-13      -3.837305160972e-15       1.137149025815e-13       1.758791177123e-17      -1.414216275425e-15 
  106       3.882460742192e-10       1.155917622460e-13      -3.647209602494e-12       0.000000000000e+00       3.433484750122e-17       3.432063969541e-17       1.420072341156e-20      -7.523488262152e-14      -7.528750613515e-14       5.262351362494e-17       1.929231448667e-15       1.929232735455e-15      -1.467865934914e-29       3.131863838351e-13      -3.894944903940e-15       1.155738868221e-13       1.787543477890e-17      -1.437335547474e-15 
  107       3.926041482385e-10       1.174204155970e-13      -3.735603213677e-12       0.000000000000e+00       3.386568250769e-17       3.385219032488e-17       1.348349051890e-20      -7.587745646639e-14      -7.592828942275e-14       5.083295635715e-17       1.930526997746e-15       1.930528451684e-15      -5.912899770322e-30       3.177480327338e-13      -3.951675811244e-15       1.174022574384e-13       1.815822287750e-17      -1.460074092945e-15 
  108       3.969853921702e-10       1.192165985473e-13      -3.823617574113e-12       0.000000000000e+00       3.340320140138e-17       3.339038054552e-17       1.280823070307e-20      -7.650238736020e-14      -7.655149941685e-14       4.911205664891e-17       1.931281142827e-15       1.931282772460e-15      -2.236569407476e-30       3.222332867866e-13      -4.007456711164e-15       1.191981626192e-13       1.843598965347e-17      -1.482408881773e-15 
  109       4.013888131608e-10       1.209784636388e-13      -3.911175470692e-12       0.000000000000e+00       3.294724659005e-17       3.293506232876e-17       1.217240793163e-20      -7.710971618032e-14      -7.715717613534e-14       4.745995501497e-17       1.931494508157e-15       1.931496354039e-15      -8.019382429972e-31       3.266387576597e-13      -4.062245416224e-15       1.209597552265e-13       1.870844941601e-17      -1.504316942013e-15 
  110       4.058138572323e-10       1.227041876124e-13      -3.998202498666e-12       0.000000000000e+00       3.249767599680e-17       3.248609296037e-17       1.157319450231e-20      -7.769947277984e-14      -7.774534006501e-14       4.586728517424e-17       1.931168055609e-15       1.931169976583e-15      -2.742716734313e-31       3.309611573985e-13      -4.116001004646e-15       1.226852123060e-13       1.897532021473e-17      -1.525775602479e-15 
  111       4.102595638899e-10       1.243919906894e-13      -4.084624792427e-12       0.000000000000e+00       3.205435987854e-17       3.204333680430e-17       1.100772499477e-20      -7.827173816652e-14      -7.831605829254e-14       4.432012602948e-17       1.930303191952e-15       1.930305050819e-15      -8.986927167745e-32       3.351973359444e-13      -4.168684289815e-15       1.243727543628e-13       1.923632682100e-17      -1.546762732467e-15 
  112       4.147256797888e-10       1.260401273135e-13      -4.170369229003e-12       0.000000000000e+00       3.161715838405e-17       3.160666327465e-17       1.047339945350e-20      -7.882657333172e-14      -7.886941101253e-14       4.283768080181e-17       1.928901325457e-15       1.928903095450e-15      -2.830437357420e-32       3.393444265579e-13      -4.220259620822e-15       1.260206361096e-13       1.949119929694e-17      -1.567256626701e-15 
  113       4.192110625995e-10       1.276468669368e-13      -4.255364621332e-12       0.000000000000e+00       3.118593273092e-17       3.117594588560e-17       9.967992093194e-21      -7.936404600992e-14      -7.940549049032e-14       4.144448040558e-17       1.926963969724e-15       1.926965629963e-15      -8.590548560764e-33       3.433993344555e-13      -4.270688514493e-15       1.276271272622e-13       1.973967002515e-17      -1.587235766486e-15 
  114       4.237149354809e-10       1.292105189592e-13      -4.339535527494e-12       0.000000000000e+00       3.076056602404e-17       3.075106338117e-17       9.489579756958e-21      -7.988427992021e-14      -7.992439206558e-14       4.011214537012e-17       1.924493102476e-15       1.924494694078e-15      -2.517897790906e-33       3.473593330870e-13      -4.319937066336e-15       1.291905374788e-13       1.998147756601e-17      -1.606679129874e-15 
  115       4.282361466505e-10       1.307294550665e-13      -4.422805461433e-12       0.000000000000e+00       3.034094690344e-17       3.033189903952e-17       9.036449667069e-21      -8.038730299520e-14      -8.042610216454e-14       3.879916933790e-17       1.921490941024e-15       1.921492508139e-15      -7.140855214280e-34       3.512217627368e-13      -4.367972200966e-15       1.307092386952e-13       2.021637011214e-17      -1.625566469431e-15 
  116       4.327732186289e-10       1.322020783486e-13      -4.505096627181e-12       0.000000000000e+00       2.992695620174e-17       2.991834013667e-17       8.607077246683e-21      -8.087314788935e-14      -8.091067376989e-14       3.752588053525e-17       1.917960065003e-15       1.917961433044e-15      -1.963961983723e-34       3.549840692011e-13      -4.414762153619e-15       1.321816342476e-13       2.044410071279e-17      -1.643877928235e-15 
  117       4.373270218046e-10       1.336268066515e-13      -4.586337080877e-12       0.000000000000e+00       2.951848195194e-17       2.951027776752e-17       8.200142788013e-21      -8.134193320416e-14      -8.137825606046e-14       3.632285629848e-17       1.913902992729e-15       1.913904083345e-15      -5.252477576825e-35       3.586437515281e-13      -4.460275821054e-15       1.336061422269e-13       2.066442469926e-17      -1.661593832863e-15 
  118       4.418956949368e-10       1.350021050672e-13      -4.666455594463e-12       0.000000000000e+00       2.911542084398e-17       2.910760668478e-17       7.814504698382e-21      -8.179375192914e-14      -8.182891772263e-14       3.516579348484e-17       1.909321975022e-15       1.909322997253e-15      -1.370368150684e-35       3.621983776543e-13      -4.504482956590e-15       1.349812279627e-13       2.087710470909e-17      -1.678695097371e-15 
  119       4.464778618586e-10       1.363265113071e-13      -4.745375411965e-12       0.000000000000e+00       2.871767088611e-17       2.871022656437e-17       7.449103564354e-21      -8.222870287370e-14      -8.226273773710e-14       3.403486339694e-17       1.904220346329e-15       1.904221222923e-15      -3.489526400396e-36       3.656458420338e-13      -4.547357374361e-15       1.363054293926e-13       2.108191460989e-17      -1.695163538813e-15 
  120       4.510735403532e-10       1.375986400197e-13      -4.823025722049e-12       0.000000000000e+00       2.832513908339e-17       2.831804155007e-17       7.102873077341e-21      -8.264687047571e-14      -8.267980692255e-14       3.293644684005e-17       1.898602008397e-15       1.898602449869e-15      -8.573308620253e-37       3.689842827499e-13      -4.588875918506e-15       1.375773613796e-13       2.127864016704e-17      -1.710981930918e-15 
  121       4.556804478432e-10       1.388171339515e-13      -4.899330075872e-12       0.000000000000e+00       2.793773239230e-17       2.793095754191e-17       6.774731260748e-21      -8.304831399219e-14      -8.308018372863e-14       3.186973644392e-17       1.892469931536e-15       1.892470007844e-15      -1.963129249842e-37       3.722118003057e-13      -4.629014965881e-15       1.387956668800e-13       2.146707149104e-17      -1.726133396803e-15 
  122       4.602979966550e-10       1.399806369652e-13      -4.974208487143e-12       0.000000000000e+00       2.755534669313e-17       2.754888240802e-17       6.463606160118e-21      -8.343308551920e-14      -8.346394261866e-14       3.085709945659e-17       1.885827343881e-15       1.885827130435e-15      -3.924530969565e-38       3.753264508089e-13      -4.667750341250e-15       1.399589899664e-13       2.164699886501e-17      -1.740601073466e-15 
  123       4.649258172927e-10       1.410878917986e-13      -5.047596124079e-12       0.000000000000e+00       2.717789159695e-17       2.717172854106e-17       6.168448626657e-21      -8.380128443966e-14      -8.383119719747e-14       2.991275781296e-17       1.878678318308e-15       1.878677748128e-15      -6.383610108807e-39       3.783266194575e-13      -4.705061962126e-15       1.410660735707e-13       2.181822786240e-17      -1.754369327371e-15 
  124       4.695623744485e-10       1.421377462269e-13      -5.119419202807e-12       0.000000000000e+00       2.680529486226e-17       2.679941260754e-17       5.888265272100e-21      -8.415310668485e-14      -8.418209689296e-14       2.899020811240e-17       1.871026894396e-15       1.871026134965e-15      -8.086933244218e-40       3.812110104799e-13      -4.740933713639e-15       1.421157656466e-13       2.198058029993e-17      -1.767423831083e-15 
  125       4.742070830917e-10       1.431290661304e-13      -5.189603856097e-12       0.000000000000e+00       2.643747237555e-17       2.643185337211e-17       5.622139550110e-21      -8.448862686549e-14      -8.451671079318e-14       2.808392769153e-17       1.862877383045e-15       1.862876494973e-15      -8.166550396584e-41       3.839782489155e-13      -4.775348496089e-15       1.431069322496e-13       2.213388079414e-17      -1.779750482294e-15 
  126       4.788580029170e-10       1.440607831826e-13      -5.258079983684e-12       0.000000000000e+00       2.607433537907e-17       2.606897168756e-17       5.369212361946e-21      -8.480786125510e-14      -8.483509849696e-14       2.723724185962e-17       1.854234265826e-15       1.854233166382e-15      -7.151927134389e-42       3.866273664847e-13      -4.808294267459e-15       1.440385052185e-13       2.227796413601e-17      -1.791335996808e-15 
  127       4.835150631928e-10       1.449319194852e-13      -5.324775327903e-12       0.000000000000e+00       2.571581139232e-17       2.571069152948e-17       5.128708764887e-21      -8.511101624009e-14      -8.513743346568e-14       2.641722558729e-17       1.845102039910e-15       1.845100868242e-15      -6.397225114956e-43       3.891573669331e-13      -4.839758637825e-15       1.449095068061e-13       2.241267910061e-17      -1.802168214866e-15 
  128       4.881774947788e-10       1.457415470931e-13      -5.389625754901e-12       0.000000000000e+00       2.536182975392e-17       2.535693910586e-17       4.899985896997e-21      -8.539824436938e-14      -8.542384229116e-14       2.559792178173e-17       1.835485694524e-15       1.835484443495e-15      -4.202445631256e-44       3.915674867007e-13      -4.869732111166e-15       1.457190092109e-13       2.253788218790e-17      -1.812235597855e-15 
  129       4.928422839305e-10       1.464887951856e-13      -5.452557902659e-12       0.000000000000e+00       2.501231506497e-17       2.500764205358e-17       4.682490871253e-21      -8.566956665870e-14      -8.569439325917e-14       2.482660047166e-17       1.825390010903e-15       1.825388600069e-15      -2.062478797970e-45       3.938571037230e-13      -4.898206951173e-15       1.464661417468e-13       2.265343873172e-17      -1.821527317482e-15 
  130       4.975090483849e-10       1.471728583974e-13      -5.513494917869e-12       0.000000000000e+00       2.466719741408e-17       2.466273061075e-17       4.475696487581e-21      -8.592506884460e-14      -8.594916244570e-14       2.409360110614e-17       1.814819715632e-15       1.814818322111e-15       5.008342690313e-46       3.960256152755e-13      -4.925175662058e-15       1.471500991732e-13       2.275922418814e-17      -1.830033359365e-15 
  131       5.021766902624e-10       1.477930308527e-13      -5.572374430190e-12       0.000000000000e+00       2.432640952616e-17       2.432213810204e-17       4.279087383578e-21      -8.616487323893e-14      -8.618824535188e-14       2.337211295359e-17       1.803780423403e-15       1.803779038471e-15       8.570370226671e-47       3.980727619852e-13      -4.950635018126e-15       1.477701757233e-13       2.285512939851e-17      -1.837744946231e-15 
  132       5.068442407446e-10       1.483487092749e-13      -5.629125465491e-12       0.000000000000e+00       2.398988564145e-17       2.398579996535e-17       4.092138142073e-21      -8.638910016353e-14      -8.641179067341e-14       2.269050988318e-17       1.792277687230e-15       1.792276270835e-15      -7.450257715279e-48       3.999988321756e-13      -4.974588605114e-15       1.483257682139e-13       2.294106107046e-17      -1.844654576585e-15 
  133       5.115106025123e-10       1.488393446629e-13      -5.683679153903e-12       0.000000000000e+00       2.365756318810e-17       2.365365317536e-17       3.914308310498e-21      -8.659785093927e-14      -8.661988477322e-14       2.203383394703e-17       1.780316862332e-15       1.780315647985e-15       2.526186727074e-49       4.018036432073e-13      -4.997034151627e-15       1.488163277286e-13       2.301693430491e-17      -1.850755423828e-15 
  134       5.161736921224e-10       1.492644672009e-13      -5.735973810988e-12       0.000000000000e+00       2.332937875599e-17       2.332563625925e-17       3.745083898272e-21      -8.679123960251e-14      -8.681262042977e-14       2.138082726006e-17       1.767903986647e-15       1.767902977143e-15      -1.051691398000e-48       4.034876777736e-13      -5.017977660683e-15       1.492413845244e-13       2.308267644822e-17      -1.856041645993e-15 
  135       5.208333577953e-10       1.496236956434e-13      -5.785939302522e-12       0.000000000000e+00       2.300527146675e-17       2.300168961521e-17       3.583981410303e-21      -8.696942203148e-14      -8.699018442771e-14       2.076239623052e-17       1.755044958851e-15       1.755044111995e-15      -3.023206202169e-49       4.050514011972e-13      -5.037424919273e-15       1.496005574148e-13       2.313822854354e-17      -1.860508502454e-15 
  136       5.254883015034e-10       1.499167164144e-13      -5.833517163885e-12       0.000000000000e+00       2.268518431020e-17       2.268175561878e-17       3.430532476526e-21      -8.713251993553e-14      -8.715269226777e-14       2.017233224271e-17       1.741745541057e-15       1.741745054733e-15      -4.014377861961e-50       4.064953809326e-13      -5.055382984546e-15       1.498935328723e-13       2.318354209857e-17      -1.864152094022e-15 
  137       5.301358787367e-10       1.501433076014e-13      -5.878644004681e-12       0.000000000000e+00       2.236906024528e-17       2.236577815036e-17       3.284314899718e-21      -8.728066040166e-14      -8.730025080948e-14       1.959040781834e-17       1.728012199364e-15       1.728012018479e-15      -8.122497004327e-51       4.078204297654e-13      -5.071861964719e-15       1.501200890186e-13       2.321858279616e-17      -1.866969661308e-15 
  138       5.347761139680e-10       1.503033486908e-13      -5.921250705142e-12       0.000000000000e+00       2.205684583119e-17       2.205370244910e-17       3.144956663643e-21      -8.741398288744e-14      -8.743300737740e-14       1.902448995975e-17       1.713851332089e-15       1.713851319056e-15       2.714667435946e-51       4.090279372861e-13      -5.086879141445e-15       1.502801053588e-13       2.324333199973e-17      -1.868959705775e-15 
  139       5.394073245721e-10       1.503967781130e-13      -5.961282570643e-12       0.000000000000e+00       2.174848926596e-17       2.174547527038e-17       3.012100106983e-21      -8.753259326792e-14      -8.755105677992e-14       1.846351200521e-17       1.699269161515e-15       1.699269339070e-15       1.343959185338e-53       4.101188468735e-13      -5.100446247062e-15       1.503735203328e-13       2.325778018800e-17      -1.870121461830e-15 
  140       5.440279929562e-10       1.504236198088e-13      -5.998679125484e-12       0.000000000000e+00       2.144393527373e-17       2.144104495102e-17       2.885415265103e-21      -8.763665643758e-14      -8.765457566329e-14       1.791922571254e-17       1.684272286157e-15       1.684272528170e-15       1.761558032932e-52       4.110947193914e-13      -5.112582693265e-15       1.504003578778e-13       2.326193106323e-17      -1.870455227167e-15 
  141       5.486386628741e-10       1.503840621883e-13      -6.033381741244e-12       0.000000000000e+00       2.114313194290e-17       2.114036174076e-17       2.764618773051e-21      -8.772634016769e-14      -8.774375752582e-14       1.741735813016e-17       1.668867429665e-15       1.668867732892e-15       1.686406751132e-53       4.119572896027e-13      -5.123310054444e-15       1.503608063746e-13       2.325581376170e-17      -1.869963344589e-15 
  142       5.532364307578e-10       1.502783905853e-13      -6.065341722366e-12       0.000000000000e+00       2.084603200058e-17       2.084337737554e-17       2.649439724462e-21      -8.780174916793e-14      -8.781868083759e-14       1.693166966070e-17       1.653061763621e-15       1.653062268936e-15      -1.203027203354e-53       4.127086418327e-13      -5.132654252329e-15       1.502551511129e-13       2.323947240821e-17      -1.868649362101e-15 
  143       5.578193494808e-10       1.501068886406e-13      -6.094493218569e-12       0.000000000000e+00       2.055258673930e-17       2.055004359853e-17       2.539608600622e-21      -8.786301236997e-14      -8.787946986886e-14       1.645749889095e-17       1.636862334141e-15       1.636862915123e-15       1.971214499800e-55       4.133504725511e-13      -5.140636385080e-15       1.500836756898e-13       2.321295086578e-17      -1.866516806660e-15 
  144       5.623879704658e-10       1.498699287864e-13      -6.120778066863e-12       0.000000000000e+00       2.026274926402e-17       2.026031251797e-17       2.434873102525e-21      -8.791026964984e-14      -8.792628376536e-14       1.601411551775e-17       1.620275283113e-15       1.620275923871e-15       3.700291458496e-55       4.138852554020e-13      -5.147287216188e-15       1.498467524796e-13       2.317630672836e-17      -1.863570309303e-15 
