# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  145       5.669406783928e-10       1.495679670509e-13      -6.144155120582e-12       0.000000000000e+00       1.025530480652e-24       2.072877978434e-29       1.025509637665e-24      -1.380605965525e-19      -8.838877909537e-20      -4.967181745709e-20       1.602895832638e-21       1.605792476323e-21      -1.489205290139e-58       4.061886399765e-13      -8.181843025747e-14       1.437360357106e-13       5.831931340360e-15      -2.895269748054e-14 
  146       5.714742912606e-10       1.492017708268e-13      -6.164567395242e-12       0.000000000000e+00       9.802229028217e-25       2.041752166638e-29       9.802023608863e-25      -1.368098942367e-19      -8.839813379862e-20      -4.841176043812e-20       1.585601701665e-21       1.588396588457e-21       9.898484642804e-59       4.065102245222e-13      -8.188320691574e-14       1.433841181537e-13       5.817652673087e-15      -2.888181085485e-14 
  147       5.759879908365e-10       1.487719795394e-13      -6.181953681801e-12       0.000000000000e+00       9.371455084295e-25       2.011096704126e-29       9.371252769239e-25      -1.354331845511e-19      -8.839423893183e-20      -4.703894561925e-20       1.570116022908e-21       1.570635668936e-21      -9.379095371644e-60       4.067348047641e-13      -8.192844403232e-14       1.429710852226e-13       5.800894316813e-15      -2.879861378150e-14 
  148       5.804817158791e-10       1.482794283261e-13      -6.196274398065e-12       0.000000000000e+00       8.961818170974e-25       1.980901638139e-29       8.961619053432e-25      -1.337023235066e-19      -8.837726556414e-20      -4.532505794243e-20       1.553230217621e-21       1.552518285608e-21       6.715850732531e-60       4.068652554726e-13      -8.195472067116e-14       1.424977394910e-13       5.781688835091e-15      -2.870326792267e-14 
  149       5.849531595539e-10       1.477250825225e-13      -6.207488852570e-12       0.000000000000e+00       8.572208786506e-25       1.951156856632e-29       8.572012942807e-25      -1.319054167197e-19      -8.834730436563e-20      -4.355811235403e-20       1.535331303717e-21       1.534052603375e-21       8.581435629763e-61       4.069048976674e-13      -8.196270578407e-14       1.419650086544e-13       5.760073868137e-15      -2.859596014370e-14 
  150       5.894015874542e-10       1.471099440995e-13      -6.215536727405e-12       0.000000000000e+00       8.201549925577e-25       1.921853266273e-29       8.201357141006e-25      -1.304269393201e-19      -8.830453025221e-20      -4.212240906785e-20       1.517030331386e-21       1.515244853317e-21       1.329279377336e-61       4.068575116566e-13      -8.195316083712e-14       1.413738556149e-13       5.736088484646e-15      -2.847688440161e-14 
  151       5.938258985047e-10       1.464350209489e-13      -6.220377210090e-12       0.000000000000e+00       7.848795605178e-25       1.892981735152e-29       7.848605609901e-25      -1.291001598536e-19      -8.824908067196e-20      -4.085107918168e-20       1.498046124868e-21       1.496102542744e-21       1.211663453435e-61       4.067258224194e-13      -8.192663472189e-14       1.407252489647e-13       5.709771984179e-15      -2.834623579958e-14 
  152       5.982238808628e-10       1.457015570547e-13      -6.221980244226e-12       0.000000000000e+00       7.512949310050e-25       1.864533009020e-29       7.512762194126e-25      -1.275144518493e-19      -8.818106629801e-20      -3.933338555130e-20       1.478526229006e-21       1.476634198479e-21      -2.469421388573e-62       4.065141494187e-13      -8.188399750622e-14       1.400203841828e-13       5.681172871979e-15      -2.820425514250e-14 
  153       6.025953096753e-10       1.449109491889e-13      -6.220291764081e-12       0.000000000000e+00       7.193087996924e-25       1.836498910791e-29       7.192903881678e-25      -1.258639303505e-19      -8.810068249203e-20      -3.776324785844e-20       1.457839959259e-21       1.456847326694e-21       5.958030513097e-63       4.062270652945e-13      -8.182617025533e-14       1.392606035782e-13       5.650345610758e-15      -2.805121281120e-14 
  154       6.069380253197e-10       1.440645587353e-13      -6.215275441607e-12       0.000000000000e+00       6.888375686469e-25       1.808871893184e-29       6.888194409058e-25      -1.245633953071e-19      -8.800804738708e-20      -3.655534792005e-20       1.436645380326e-21       1.436749585531e-21      -1.571236439198e-63       4.058682136302e-13      -8.175388689488e-14       1.384472154519e-13       5.617343283388e-15      -2.788737233629e-14 
  155       6.112493300549e-10       1.431638805262e-13      -6.206897161011e-12       0.000000000000e+00       6.598059960130e-25       1.781644102320e-29       6.597881336779e-25      -1.234052292130e-19      -8.790327133741e-20      -3.550195787562e-20       1.415923097189e-21       1.416348968263e-21       5.433212912278e-64       4.054420156028e-13      -8.166803798099e-14       1.375816563500e-13       5.582224176142e-15      -2.771302308069e-14 
  156       6.155303315122e-10       1.422105745177e-13      -6.195109860063e-12       0.000000000000e+00       6.321450519155e-25       1.754807641948e-29       6.321274481930e-25      -1.221587938310e-19      -8.778657325598e-20      -3.437222057502e-20       1.393497346024e-21       1.395653372220e-21      -5.226715343925e-65       4.049531862748e-13      -8.156957326694e-14       1.366655215039e-13       5.545053013777e-15      -2.752848637130e-14 
  157       6.197795224086e-10       1.412063787155e-13      -6.179891880987e-12       0.000000000000e+00       6.057883874546e-25       1.728355501025e-29       6.057710436253e-25      -1.211390461970e-19      -8.765808676188e-20      -3.348095943510e-20       1.370407992422e-21       1.374671195844e-21       1.887828760345e-65       4.044067658109e-13      -8.145950799132e-14       1.357004811511e-13       5.505897564343e-15      -2.733409864345e-14 
  158       6.239935328066e-10       1.401531321446e-13      -6.161211817152e-12       0.000000000000e+00       5.806689552873e-25       1.702281609579e-29       5.806518824674e-25      -1.202897815821e-19      -8.751794650244e-20      -3.277183507964e-20       1.351299297970e-21       1.353410509008e-21      -3.262723581668e-66       4.038075134026e-13      -8.133880079631e-14       1.346883026098e-13       5.464829534827e-15      -2.713021588741e-14 
  159       6.281730812932e-10       1.390527177603e-13      -6.139023207359e-12       0.000000000000e+00       5.567179237652e-25       1.676579398464e-29       5.567011233078e-25      -1.190986488140e-19      -8.736637422043e-20      -3.173227459354e-20       1.333076066410e-21       1.331879051038e-21       9.593159128304e-67       4.031609014514e-13      -8.120855398578e-14       1.336307954152e-13       5.421922345127e-15      -2.691720259720e-14 
  160       6.323166645736e-10       1.379071147206e-13      -6.113307691663e-12       0.000000000000e+00       5.338670019330e-25       1.651241692802e-29       5.338504593901e-25      -1.177156927388e-19      -8.720346306296e-20      -3.051222967587e-20       1.310504997410e-21       1.310085191299e-21      -1.910365697496e-67       4.024720063557e-13      -8.106979009681e-14       1.325298615544e-13       5.377253166275e-15      -2.669544188938e-14 
  161       6.364212842432e-10       1.367184922056e-13      -6.084043453625e-12       0.000000000000e+00       5.120532182081e-25       1.626262366280e-29       5.120369312487e-25      -1.165929994850e-19      -8.702933914423e-20      -2.956366034075e-20       1.288126089338e-21       1.288037063492e-21       1.698633651175e-68       4.017466705449e-13      -8.092368596780e-14       1.313875856270e-13       5.330906578608e-15      -2.646535366411e-14 
  162       6.404874396805e-10       1.354891005325e-13      -6.051191518393e-12       0.000000000000e+00       4.912232529556e-25       1.601635770373e-29       4.912072249192e-25      -1.155339640317e-19      -8.684426935536e-20      -2.868969467637e-20       1.268965266241e-21       1.265742779618e-21       1.481847869874e-69       4.009904424472e-13      -8.077135921668e-14       1.302061302063e-13       5.282970326150e-15      -2.622737352773e-14 
  163       6.445136808024e-10       1.342212911506e-13      -6.014742495416e-12       0.000000000000e+00       4.713340965187e-25       1.577355407419e-29       4.713183081608e-25      -1.143194540258e-19      -8.664834761456e-20      -2.767110641126e-20       1.246673113916e-21       1.243211232694e-21      -2.886427575206e-69       4.002095529222e-13      -8.061406492322e-14       1.289877550543e-13       5.233536096256e-15      -2.598195666327e-14 
  164       6.484965900619e-10       1.329175010429e-13      -5.974675015076e-12       0.000000000000e+00       4.523490278598e-25       1.553415366539e-29       4.523334585494e-25      -1.132515521498e-19      -8.644166448767e-20      -2.680988766208e-20       1.219727293579e-21       1.220450543931e-21       7.361605349568e-71       3.994099474549e-13      -8.045300068429e-14       1.277348021315e-13       5.182698911397e-15      -2.572957481100e-14 
  165       6.524374309213e-10       1.315802006845e-13      -5.930953656572e-12       0.000000000000e+00       4.342312655175e-25       1.529810914055e-29       4.342159229696e-25      -1.124117830791e-19      -8.622451938159e-20      -2.618726369749e-20       1.194629842182e-21       1.197468261543e-21      -1.068193692674e-70       3.985978497988e-13      -8.028942014830e-14       1.264496455845e-13       5.130555099951e-15      -2.547070619438e-14 
  166       6.563350881501e-10       1.302120462906e-13      -5.883575510853e-12       0.000000000000e+00       4.169392815828e-25       1.506536696521e-29       4.169241843235e-25      -1.114614227051e-19      -8.599704924041e-20      -2.546437346471e-20       1.173242670398e-21       1.174273263100e-21       5.995828772204e-71       3.977801353027e-13      -8.012470821429e-14       1.251348380579e-13       5.077208232667e-15      -2.520586499172e-14 
  167       6.601851753144e-10       1.288157930812e-13      -5.832528522313e-12       0.000000000000e+00       4.004265094668e-25       1.483586867899e-29       4.004116610011e-25      -1.103029343046e-19      -8.575927115278e-20      -2.454366315179e-20       1.151749712980e-21       1.150874411107e-21      -1.369958362743e-71       3.969634965291e-13      -7.996021296264e-14       1.237930273406e-13       5.022765740661e-15      -2.493558454617e-14 
  168       6.639886182329e-10       1.273941820811e-13      -5.777777674576e-12       0.000000000000e+00       3.846452833028e-25       1.460956563641e-29       3.846306705763e-25      -1.092116254095e-19      -8.551142675540e-20      -2.370019865406e-20       1.128194225136e-21       1.127279277839e-21       2.669768864303e-72       3.961542485491e-13      -7.979720643588e-14       1.224268475796e-13       4.967334501547e-15      -2.466039545298e-14 
  169       6.677460808976e-10       1.259501735165e-13      -5.719327163190e-12       0.000000000000e+00       3.695523285875e-25       1.438641463339e-29       3.695379333371e-25      -1.083853197760e-19      -8.525376908094e-20      -2.313155069503e-20       1.103592099270e-21       1.103496000914e-21      -8.372950263349e-73       3.953594341640e-13      -7.963710726290e-14       1.210391435764e-13       4.911029940016e-15      -2.438087073953e-14 
  170       6.714533445169e-10       1.244868490385e-13      -5.657181107095e-12       0.000000000000e+00       3.551123656630e-25       1.416636922420e-29       3.550981787528e-25      -1.076742857800e-19      -8.498642959885e-20      -2.268785618119e-20       1.079357530973e-21       1.079533743324e-21       1.895481614953e-73       3.945871379943e-13      -7.948154392588e-14       1.196328768232e-13       4.853972215342e-15      -2.409760693806e-14 
  171       6.751101664269e-10       1.230072303942e-13      -5.591312062274e-12       0.000000000000e+00       3.412977073481e-25       1.394938120650e-29       3.412837311546e-25      -1.068043167320e-19      -8.470957984683e-20      -2.209473688517e-20       1.055062681502e-21       1.055401072533e-21      -4.595798421921e-74       3.938433831996e-13      -7.933172966764e-14       1.182109512432e-13       4.796279151019e-15      -2.381118898480e-14 
  172       6.787162260459e-10       1.215145448431e-13      -5.521722285616e-12       0.000000000000e+00       3.280843854446e-25       1.373540331976e-29       3.280706236785e-25      -1.057970280459e-19      -8.442335332155e-20      -2.137367472431e-20       1.029432826909e-21       1.031105792200e-21       5.963781466292e-75       3.931364463524e-13      -7.918933163521e-14       1.167764682592e-13       4.738076583863e-15      -2.352224159822e-14 
  173       6.822676941747e-10       1.200121095900e-13      -5.448408696251e-12       0.000000000000e+00       3.154475571503e-25       1.352439196468e-29       3.154340136337e-25      -1.048581955354e-19      -8.412786499464e-20      -2.073033054079e-20       1.004213853179e-21       1.006655895726e-21      -3.263977872421e-75       3.924744042867e-13      -7.905597674231e-14       1.153326157322e-13       4.679493857815e-15      -2.323140690799e-14 
  174       6.857648353150e-10       1.185031626439e-13      -5.371355631549e-12       0.000000000000e+00       3.033592045125e-25       1.331630676184e-29       3.033458825799e-25      -1.039657041631e-19      -8.382333792125e-20      -2.014236624183e-20       9.814851830081e-22       9.820598738058e-22       3.956225531329e-76       3.918639853944e-13      -7.893302028649e-14       1.138825054150e-13       4.620657228825e-15      -2.293931171336e-14 
  175       6.892083306428e-10       1.169911939324e-13      -5.290578586732e-12       0.000000000000e+00       2.917894472609e-25       1.311110572083e-29       2.917763378332e-25      -1.030571848840e-19      -8.350995813496e-20      -1.954722674906e-20       9.585124058713e-22       9.573263006683e-22      -4.738090371178e-77       3.913132861038e-13      -7.882209312835e-14       1.124294911568e-13       4.561702775624e-15      -2.264663157893e-14 
  176       6.925948556835e-10       1.154798743933e-13      -5.206086651888e-12       0.000000000000e+00       2.807103933269e-25       1.290874713242e-29       2.806974802502e-25      -1.022927337292e-19      -8.318785714230e-20      -1.910487658692e-20       9.331740856792e-22       9.324633687417e-22       1.640830064881e-77       3.908312038394e-13      -7.872498747289e-14       1.109771007584e-13       4.502773634849e-15      -2.235407710837e-14 
  177       6.959238894905e-10       1.139727551200e-13      -5.117865145375e-12       0.000000000000e+00       2.700997551563e-25       1.270919352219e-29       2.700870356944e-25      -1.016447690103e-19      -8.285723797088e-20      -1.878753103943e-20       9.085549254197e-22       9.074792437198e-22       1.307395158532e-78       3.904249017904e-13      -7.864314619868e-14       1.095287468498e-13       4.444008270201e-15      -2.206233570648e-14 
  178       6.991955432199e-10       1.124735067875e-13      -5.025937997847e-12       0.000000000000e+00       2.599414036050e-25       1.251240663234e-29       2.599288815438e-25      -1.008012396003e-19      -8.251827337748e-20      -1.828296622281e-20       8.852271956050e-22       8.823824375601e-22      -4.217510071747e-79       3.901028945253e-13      -7.857828439221e-14       1.080879569794e-13       4.385549808073e-15      -2.177211792606e-14 
  179       7.024067256517e-10       1.109859933449e-13      -4.930320304710e-12       0.000000000000e+00       2.502219866076e-25       1.231834496357e-29       2.502096551929e-25      -9.976789732321e-20      -8.217109131598e-20      -1.759680600723e-20       8.595424796679e-22       8.571811466891e-22       4.447548090050e-79       3.898743733920e-13      -7.853225346330e-14       1.066584444339e-13       4.327548910981e-15      -2.148417173308e-14 
  180       7.055569226459e-10       1.095140685188e-13      -4.831000370949e-12       0.000000000000e+00       2.409256475188e-25       1.212697050932e-29       2.409135032530e-25      -9.881676171699e-20      -8.181588208912e-20      -1.700087962787e-20       8.326925757289e-22       8.318831981091e-22      -1.199000221801e-79       3.897475475175e-13      -7.850670697345e-14       1.052439126759e-13       4.270155842845e-15      -2.119924311472e-14 
  181       7.086461245311e-10       1.080616466796e-13      -4.728003622443e-12       0.000000000000e+00       2.320304228540e-25       1.193825095445e-29       2.320184750539e-25      -9.787052947078e-20      -8.145281929970e-20      -1.641771017108e-20       8.080010840309e-22       8.064969186167e-22       3.170803600337e-80       3.897309330476e-13      -7.850336032682e-14       1.038481234474e-13       4.213523232196e-15      -2.091808979724e-14 
  182       7.116713474799e-10       1.066327539851e-13      -4.621356076889e-12       0.000000000000e+00       2.235088208632e-25       1.175215322368e-29       2.234970676661e-25      -9.678929732638e-20      -8.108204345088e-20      -1.570725387549e-20       7.817762978440e-22       7.810307122138e-22      -8.787165851171e-81       3.898332755122e-13      -7.852397513230e-14       1.024749459187e-13       4.157808066367e-15      -2.064149114626e-14 
  183       7.146323238953e-10       1.052315023510e-13      -4.511056895996e-12       0.000000000000e+00       2.153324192947e-25       1.156863916257e-29       2.153208422139e-25      -9.591255581004e-20      -8.070373927518e-20      -1.520881653485e-20       7.510419745647e-22       7.554923617867e-22       2.497926237126e-81       3.900636902706e-13      -7.857038749341e-14       1.011283316745e-13       4.103170676548e-15      -2.037024312803e-14 
  184       7.175297486916e-10       1.038620888827e-13      -4.397126550263e-12       0.000000000000e+00       2.074778680756e-25       1.138767038938e-29       2.074664615165e-25      -9.547606508860e-20      -8.031806719210e-20      -1.515799789650e-20       7.222556948943e-22       7.298898734218e-22      -6.028399775479e-82       3.904308626344e-13      -7.864434688933e-14       9.981231416707e-14       4.049774715624e-15      -2.010515819937e-14 
  185       7.203609961652e-10       1.025286795619e-13      -4.279604949937e-12       0.000000000000e+00       1.999307224146e-25       1.120921633893e-29       1.999194980041e-25      -9.507153853146e-20      -7.992517630276e-20      -1.514636222870e-20       6.998680117956e-22       7.042315692822e-22       1.334611425874e-82       3.909441593765e-13      -7.874774006571e-14       9.853089693896e-14       3.997782622927e-15      -1.984704279241e-14 
  186       7.231251256670e-10       1.012354888397e-13      -4.158504590122e-12       0.000000000000e+00       1.926847313729e-25       1.103325128758e-29       1.926736915847e-25      -9.435600822056e-20      -7.952528935559e-20      -1.483071886497e-20       6.782001283760e-22       6.785249470737e-22      -3.543459678142e-83       3.916126544493e-13      -7.888239478547e-14       9.728813011199e-14       3.947358727686e-15      -1.959671272172e-14 
  187       7.258224678428e-10       9.998696600895e-14      -4.033846919467e-12       0.000000000000e+00       1.857370258068e-25       1.085974265106e-29       1.857261620030e-25      -9.356530930282e-20      -7.911858595102e-20      -1.444672335181e-20       6.532959570121e-22       6.527772541099e-22       6.594179773710e-84       3.924455904172e-13      -7.905017277504e-14       9.608828949290e-14       3.898676516052e-15      -1.935502926150e-14 
  188       7.284506083946e-10       9.878754846556e-14      -3.905666281311e-12       0.000000000000e+00       1.790821245695e-25       1.068865168838e-29       1.790714344391e-25      -9.289820469658e-20      -7.870515625583e-20      -1.419304844074e-20       6.286613015730e-22       6.269967256722e-22      -1.207442461167e-84       3.934527862529e-13      -7.925305186651e-14       9.493563945527e-14       3.851909010286e-15      -1.912285138297e-14 
  189       7.310086090466e-10       9.764156354816e-14      -3.773989150184e-12       0.000000000000e+00       1.727081163741e-25       1.051994614019e-29       1.726976000232e-25      -9.218073252099e-20      -7.828516515324e-20      -1.389556736776e-20       6.052380642135e-22       6.011917005392e-22       2.117208568729e-85       3.946425118434e-13      -7.949269786018e-14       9.383433860684e-14       3.807224941316e-15      -1.890101675297e-14 
  190       7.334972524348e-10       9.655357369976e-14      -3.638853240562e-12       0.000000000000e+00       1.665969215225e-25       1.035360113114e-29       1.665865718877e-25      -9.133748475006e-20      -7.785884818527e-20      -1.347863656479e-20       5.797857192537e-22       5.753695615536e-22      -5.293608232257e-86       3.960250133451e-13      -7.977117463567e-14       9.278877149254e-14       3.764802207224e-15      -1.869040854879e-14 
  191       7.359143846501e-10       9.552826099799e-14      -3.500290805115e-12       0.000000000000e+00       1.607282862658e-25       1.018958817601e-29       1.607180980187e-25      -9.049317424038e-20      -7.742635756135e-20      -1.306681667903e-20       5.529302464889e-22       5.495374555926e-22       7.742044872590e-87       3.976095763494e-13      -8.009035258625e-14       9.180343762712e-14       3.724823370866e-15      -1.849193310607e-14 
  192       7.382580206874e-10       9.457017799017e-14      -3.358331005386e-12       0.000000000000e+00       1.550850854702e-25       1.002787373272e-29       1.550750590861e-25      -8.963389429363e-20      -7.698779466238e-20      -1.264609963124e-20       5.270393642036e-22       5.237029486337e-22       2.025541550572e-87       3.994058614068e-13      -8.045217763310e-14       9.088271204570e-14       3.687465944472e-15      -1.830647168653e-14 
  193       7.405290505385e-10       9.368392122507e-14      -3.213011882337e-12       0.000000000000e+00       1.496567114855e-25       9.868428162019e-30       1.496468434233e-25      -8.870030005156e-20      -7.654333998196e-20      -1.215696006960e-20       5.004113312059e-22       4.978737112457e-22      -7.240976903447e-88       4.014236823793e-13      -8.085862657889e-14       9.003101206910e-14       3.652909155971e-15      -1.813491406951e-14 
  194       7.427273982826e-10       9.287421940718e-14      -3.064379439598e-12       0.000000000000e+00       1.444386355039e-25       9.711227723056e-30       1.444289200890e-25      -8.780110499983e-20      -7.609321481270e-20      -1.170789018713e-20       4.719436813983e-22       4.720572774457e-22       2.528603954052e-88       4.036723697529e-13      -8.131157886004e-14       8.925288202089e-14       3.621337386285e-15      -1.797817561645e-14 
  195       7.448511145975e-10       9.214584614284e-14      -2.912479396809e-12       0.000000000000e+00       1.394287899464e-25       9.556246475234e-30       1.394192281688e-25      -8.699579262285e-20      -7.563756060347e-20      -1.135823201938e-20       4.442928642272e-22       4.462610328277e-22      -8.050701958899e-89       4.061617282082e-13      -8.181300942977e-14       8.855290937569e-14       3.592936767145e-15      -1.783718038070e-14 
  196       7.468991353851e-10       9.150363129694e-14      -2.757357915901e-12       0.000000000000e+00       1.346231824759e-25       9.403452190940e-30       1.346137735465e-25      -8.621016951836e-20      -7.517648718811e-20      -1.103368233025e-20       4.175203481369e-22       4.204921851080e-22       2.390325608876e-89       4.089013196420e-13      -8.236484433749e-14       8.793573567303e-14       3.567895623905e-15      -1.771286330588e-14 
  197       7.488712779856e-10       9.095237501460e-14      -2.599049541901e-12       0.000000000000e+00       1.300132163524e-25       9.252813838029e-30       1.300039497298e-25      -8.550462179451e-20      -7.471019444663e-20      -1.079442734788e-20       3.887997374024e-22       3.947577192094e-22      -6.865206950047e-90       4.119015569578e-13      -8.296918105057e-14       8.740597389151e-14       3.546401123091e-15      -1.760615358259e-14 
  198       7.507681141154e-10       9.049681601251e-14      -2.437589274609e-12       0.000000000000e+00       1.255860732801e-25       9.104308770072e-30       1.255769445984e-25      -8.502510596943e-20      -7.423888714669e-20      -1.078621882274e-20       3.604082773344e-22       3.690644157563e-22       1.383600327932e-90       4.151707215245e-13      -8.362768768216e-14       8.696817797649e-14       3.528638036020e-15      -1.751796851040e-14 
  199       7.525873618681e-10       9.014186150964e-14      -2.273059108655e-12       0.000000000000e+00       1.213277638344e-25       8.957916876365e-30       1.213187870864e-25      -8.462698876827e-20      -7.376266977760e-20      -1.086431899067e-20       3.379429835201e-22       3.434193453622e-22      -4.159274320858e-91       4.187194637327e-13      -8.434250953656e-14       8.662706380541e-14       3.514797704227e-15      -1.744925800678e-14 
  200       7.543264357790e-10       8.989248108013e-14      -2.105515576458e-12       0.000000000000e+00       1.172268886790e-25       8.813611021493e-30       1.172180771830e-25      -8.401764990710e-20      -7.328167170094e-20      -1.073597820616e-20       3.200218857525e-22       3.178301100881e-22       9.993126976603e-92       4.225582104878e-13      -8.511574690154e-14       8.638740717955e-14       3.505073900586e-15      -1.740098405965e-14 
  201       7.559870645922e-10       8.975355445086e-14      -1.934975407593e-12       0.000000000000e+00       1.132767768159e-25       8.671359734650e-30       1.132681219608e-25      -8.320472834653e-20      -7.279610711243e-20      -1.040862123410e-20       2.990504030238e-22       2.923037373289e-22      -2.215805411705e-92       4.266957165880e-13      -8.594916325290e-14       8.625389755620e-14       3.499656894664e-15      -1.737409126470e-14 
  202       7.575706892919e-10       8.973003259167e-14      -1.761496632386e-12       0.000000000000e+00       1.094747978901e-25       8.531136252135e-30       1.094662794411e-25      -8.242139288631e-20      -7.230612349368e-20      -1.011526939262e-20       2.721881389466e-22       2.668461290230e-22       5.596661924257e-93       4.311421080699e-13      -8.684479827456e-14       8.623129285775e-14       3.498739733921e-15      -1.736953800850e-14 
  203       7.590740250765e-10       8.982684246629e-14      -1.585168468412e-12       0.000000000000e+00       1.058195102089e-25       8.392918741354e-30       1.058111193464e-25      -8.171207999640e-20      -7.181182049254e-20      -9.900259503867e-21       2.438638938611e-22       2.414635972830e-22      -1.313611139866e-93       4.359068856852e-13      -8.780456569945e-14       8.632432793651e-14       3.502514529774e-15      -1.738827803063e-14 
  204       7.604958529792e-10       9.004880628714e-14      -1.406039581957e-12       0.000000000000e+00       1.023075195840e-25       8.256684333334e-30       1.022992608654e-25      -8.092989111924e-20      -7.131340163671e-20      -9.616489482531e-21       2.177295033289e-22       2.161634488440e-22       1.971554920807e-94       4.409996905094e-13      -8.883040752591e-14       8.653763697794e-14       3.511169309195e-15      -1.743124479339e-14 
  205       7.618389481030e-10       9.040091936409e-14      -1.224144429392e-12       0.000000000000e+00       9.893189753829e-26       8.122407828590e-30       9.892377436063e-26      -8.005416994290e-20      -7.081107601442e-20      -9.243093928480e-21       1.925175534403e-22       1.909522686758e-22      -5.823231983569e-95       4.464292725432e-13      -8.992408626343e-14       8.687602051555e-14       3.524898848543e-15      -1.749940526650e-14 
  206       7.631021672272e-10       9.088827836199e-14      -1.039567270151e-12       0.000000000000e+00       9.568297235325e-26       7.990064286087e-30       9.567498113359e-26      -7.923567875731e-20      -7.030492376619e-20      -8.930754991121e-21       1.662505670463e-22       1.658355722150e-22       1.525652894184e-95       4.522067261037e-13      -9.108783663623e-14       8.734437648579e-14       3.543901876196e-15      -1.759374603952e-14 
  207       7.642818542390e-10       9.151572535576e-14      -8.523827658338e-13       0.000000000000e+00       9.255090943708e-26       7.859630161239e-30       9.254304634748e-26      -7.855688787974e-20      -6.979504153449e-20      -8.761846345250e-21       1.398157084201e-22       1.408194368435e-22      -3.036615620460e-96       4.583412379853e-13      -9.232350913701e-14       8.794735816216e-14       3.568367193600e-15      -1.771520441964e-14 
  208       7.653784442214e-10       9.228814851237e-14      -6.626363052803e-13       0.000000000000e+00       8.952852066810e-26       7.731083320220e-30       8.952078571832e-26      -7.793594996735e-20      -6.928165331794e-20      -8.654296649407e-21       1.147764831158e-22       1.159105687054e-22       5.670079642259e-97       4.648412708411e-13      -9.363280839491e-14       8.868966311295e-14       3.598485399416e-15      -1.786472663634e-14 
  209       7.663944803471e-10       9.321063451438e-14      -4.703899362177e-13       0.000000000000e+00       8.661266559609e-26       7.604402322486e-30       8.660505839381e-26      -7.726069186883e-20      -6.876495647759e-20      -8.495735391238e-21       9.047791763478e-23       9.111514846370e-23      -8.532295160306e-98       4.717174511002e-13      -9.501787488765e-14       8.957617968159e-14       3.634454832793e-15      -1.804329734685e-14 
  210       7.673277680475e-10       9.428803620323e-14      -2.757328462724e-13       0.000000000000e+00       8.380348249463e-26       7.479564411764e-30       8.379599902602e-26      -7.652709209711e-20      -6.824502813669e-20      -8.282063960423e-21       6.526190545746e-23       6.643901584872e-23       5.138961094065e-99       4.789782192528e-13      -9.648040878015e-14       9.061157148825e-14       3.676464714984e-15      -1.825185594250e-14 
  211       7.681759108562e-10       9.552519403812e-14      -7.874454365650e-14       0.000000000000e+00       8.110197148656e-26       7.356545443492e-30       8.109460791533e-26      -7.579872549569e-20      -6.772196891948e-20      -8.076756576211e-21       3.936426235083e-23       4.188805955025e-23     -6.640147438938e-100       4.866328347159e-13      -9.802227519338e-14       9.180049025368e-14       3.724703784435e-15      -1.849133941771e-14 
  212       7.689406609007e-10       9.692723820307e-14       1.205319324853e-13       0.000000000000e+00       7.850733705336e-26       7.235322806784e-30       7.850009407145e-26      -7.510562241595e-20      -6.719599763127e-20      -7.909624784684e-21       1.471944867417e-23       1.746780717592e-23      -1.721586145354e-99       4.946905806128e-13      -9.964534402351e-14       9.314786612657e-14       3.779372076499e-15      -1.876274085053e-14 
  213       7.696239194124e-10       9.849902204455e-14       3.220297253313e-13       0.000000000000e+00       7.601549638036e-26       7.115876070938e-30       7.600837672068e-26      -7.443011099031e-20      -6.666731925718e-20      -7.762791733132e-21      -7.984305218936e-24      -6.816234220202e-24      8.376734103972e-100       5.031614234302e-13      -1.013516228163e-13       9.465836321243e-14       3.840658832120e-15      -1.906699973005e-14 
  214       7.702236496248e-10       1.002450120909e-13       5.256425841440e-13       0.000000000000e+00       7.361939715785e-26       6.998183729924e-30       7.361239973892e-26      -7.376772734174e-20      -6.613601130679e-20      -7.631716034947e-21      -3.042522987477e-23      -3.095806741956e-23     -2.764882679268e-100       5.120528107058e-13      -1.031426117267e-13       9.633627388137e-14       3.908738209488e-15      -1.940498066682e-14 
  215       7.707380786741e-10       1.021701404072e-13       7.312800113039e-13       0.000000000000e+00       7.131078859249e-26       6.882221908916e-30       7.130390807367e-26      -7.314612330455e-20      -6.560214519290e-20      -7.543978111651e-21      -5.419290249493e-23      -5.495202531550e-23      6.100662292994e-101       5.213737520259e-13      -1.050201255522e-13       9.818633788824e-14       3.983802518936e-15      -1.977763838794e-14 
  216       7.711677036663e-10       1.042796119062e-13       9.389003113737e-13       0.000000000000e+00       6.908241004843e-26       6.767967539345e-30       6.907564240978e-26      -7.256237521125e-20      -6.506591454826e-20      -7.496460662994e-21      -7.847378327938e-23      -7.879320617885e-23     -2.044327263390e-101       5.311347549596e-13      -1.069862808288e-13       1.002135571966e-13       4.066054709624e-15      -2.018598043711e-14 
