# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
 1546       7.294112990895e-11       2.368513504510e-12       1.751994980729e-12       0.000000000000e+00       4.029520704538e-19       4.029520700015e-19       4.520840878981e-28      -1.573869213463e-15      -1.573869254598e-15       4.113587921091e-23      -7.684485346593e-16      -7.684485357013e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1547       7.247518976520e-11       2.386631196234e-12       1.737486538059e-12       0.000000000000e+00       4.009087487969e-19       4.009087483466e-19       4.499346123782e-28      -1.534238372253e-15      -1.534238414889e-15       4.263567105212e-23      -7.712414297098e-16      -7.712414312351e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1548       7.201196211598e-11       2.404646417114e-12       1.721455711785e-12       0.000000000000e+00       3.988839176014e-19       3.988839171539e-19       4.472393207882e-28      -1.494785163441e-15      -1.494785206778e-15       4.333677306578e-23      -7.739313600078e-16      -7.739313614129e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1549       7.155163363422e-11       2.422550464651e-12       1.703912313057e-12       0.000000000000e+00       3.968774173444e-19       3.968774169002e-19       4.440227506660e-28      -1.455512158654e-15      -1.455512201816e-15       4.316228265883e-23      -7.765189545822e-16      -7.765189556951e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1550       7.109435862153e-11       2.440334398433e-12       1.684869374108e-12       0.000000000000e+00       3.948890887367e-19       3.948890882963e-19       4.403087476900e-28      -1.416421877649e-15      -1.416421919978e-15       4.232975604794e-23      -7.790048507404e-16      -7.790048518867e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1551       7.064011115275e-11       2.457990528876e-12       1.664349280027e-12       0.000000000000e+00       3.929187741036e-19       3.929187736676e-19       4.361150886554e-28      -1.377516667475e-15      -1.377516708947e-15       4.147160770724e-23      -7.813896160839e-16      -7.813896173294e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1552       7.018887154222e-11       2.475511395642e-12       1.642374996816e-12       0.000000000000e+00       3.909663157653e-19       3.909663153341e-19       4.314581118433e-28      -1.338798836993e-15      -1.338798878096e-15       4.110257010414e-23      -7.836738122223e-16      -7.836738132944e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1553       6.974082713978e-11       2.492889272221e-12       1.618962119378e-12       0.000000000000e+00       3.890315566877e-19       3.890315562615e-19       4.263543043343e-28      -1.300270699284e-15      -1.300270740125e-15       4.084080098575e-23      -7.858580379698e-16      -7.858580387088e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1554       6.929618348686e-11       2.510116401812e-12       1.594123577835e-12       0.000000000000e+00       3.871143396012e-19       3.871143391801e-19       4.208271599304e-28      -1.261934545181e-15      -1.261934585476e-15       4.029523657004e-23      -7.879429078469e-16      -7.879429082761e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1555       6.885500862014e-11       2.527185249237e-12       1.567868840785e-12       0.000000000000e+00       3.852145079126e-19       3.852145074970e-19       4.149279378082e-28      -1.223792555837e-15      -1.223792595783e-15       3.994531731417e-23      -7.899290525907e-16      -7.899290527417e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1556       6.841733722896e-11       2.544088319196e-12       1.540211658231e-12       0.000000000000e+00       3.833319047874e-19       3.833319043779e-19       4.087211547917e-28      -1.185846878991e-15      -1.185846919242e-15       4.025054233815e-23      -7.918170983711e-16      -7.918170982554e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1557       6.798320826714e-11       2.560818125311e-12       1.511186299351e-12       0.000000000000e+00       3.814663739939e-19       3.814663735912e-19       4.022959736357e-28      -1.148099624179e-15      -1.148099664887e-15       4.070824235023e-23      -7.936076271570e-16      -7.936076268266e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1558       6.755269616844e-11       2.577367145509e-12       1.480826797110e-12       0.000000000000e+00       3.796177589458e-19       3.796177585503e-19       3.957474892747e-28      -1.110552856370e-15      -1.110552897174e-15       4.080381687113e-23      -7.953012324067e-16      -7.953012319781e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1559       6.712601308205e-11       2.593727776907e-12       1.449145166292e-12       0.000000000000e+00       3.777859032591e-19       3.777859028707e-19       3.891688233596e-28      -1.073208486457e-15      -1.073208527407e-15       4.094962476945e-23      -7.968985892228e-16      -7.968985889095e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1560       6.670334428987e-11       2.609892832046e-12       1.416147927968e-12       0.000000000000e+00       3.759706504015e-19       3.759706500194e-19       3.826538635511e-28      -1.036068422916e-15      -1.036068464490e-15       4.157375017971e-23      -7.984003743292e-16      -7.984003743610e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1561       6.628462650138e-11       2.625856942855e-12       1.381841598858e-12       0.000000000000e+00       3.741718452600e-19       3.741718448838e-19       3.763005977060e-28      -9.991347080953e-16      -9.991347503243e-16       4.222896718248e-23      -7.998071788065e-16      -7.998071790696e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1562       6.586979053985e-11       2.641614481164e-12       1.346238838071e-12       0.000000000000e+00       3.723893326001e-19       3.723893322298e-19       3.702069755352e-28      -9.624093607499e-16      -9.624094031994e-16       4.244953579958e-23      -8.011195997923e-16      -8.011195998877e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1563       6.545899490753e-11       2.657156990874e-12       1.309376837399e-12       0.000000000000e+00       3.706229574615e-19       3.706229570972e-19       3.644656585285e-28      -9.258941571411e-16      -9.258941997233e-16       4.258214114144e-23      -8.023383360758e-16      -8.023383359207e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1564       6.505242650249e-11       2.672476099470e-12       1.271293877648e-12       0.000000000000e+00       3.688725648234e-19       3.688725644647e-19       3.591605750443e-28      -8.895908131637e-16      -8.895908562406e-16       4.307690891721e-23      -8.034640872285e-16      -8.034640870790e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1565       6.465015517620e-11       2.687566699248e-12       1.232007467300e-12       0.000000000000e+00       3.671380013204e-19       3.671380009666e-19       3.543450188153e-28      -8.535010368444e-16      -8.535010808209e-16       4.397653062379e-23      -8.044974435355e-16      -8.044974434707e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1566       6.425222878645e-11       2.702423945309e-12       1.191531303128e-12       0.000000000000e+00       3.654191135266e-19       3.654191131765e-19       3.500542717385e-28      -8.176265725100e-16      -8.176266176583e-16       4.514827864833e-23      -8.054389980894e-16      -8.054389979530e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1567       6.385872437236e-11       2.717040801754e-12       1.149884515108e-12       0.000000000000e+00       3.637157482478e-19       3.637157479008e-19       3.462817224492e-28      -7.819693086170e-16      -7.819693547831e-16       4.616610163569e-23      -8.062894565604e-16      -8.062894562466e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1568       6.346972215808e-11       2.731410048667e-12       1.107089792192e-12       0.000000000000e+00       3.620277523349e-19       3.620277519909e-19       3.430023518985e-28      -7.465310895238e-16      -7.465311362310e-16       4.670722986316e-23      -8.070495328511e-16      -8.070495323616e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1569       6.308528509758e-11       2.745526000463e-12       1.063178392062e-12       0.000000000000e+00       3.603549747141e-19       3.603549743731e-19       3.401596211461e-28      -7.113134263723e-16      -7.113134735353e-16       4.716301706336e-23      -8.077198505035e-16      -8.077198498871e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1570       6.270547291466e-11       2.759383262372e-12       1.018181170484e-12       0.000000000000e+00       3.586972643180e-19       3.586972639799e-19       3.376833411387e-28      -6.763177749891e-16      -6.763178228640e-16       4.787493008302e-23      -8.083010270823e-16      -8.083010264120e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1571       6.233034929352e-11       2.772976109913e-12       9.721183862724e-13       0.000000000000e+00       3.570544701065e-19       3.570544697710e-19       3.354809371650e-28      -6.415456979523e-16      -6.415457462131e-16       4.826076200717e-23      -8.087937382100e-16      -8.087937375512e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1572       6.195996855987e-11       2.786298781627e-12       9.250085995220e-13       0.000000000000e+00       3.554264412077e-19       3.554264408747e-19       3.334548049379e-28      -6.069987670774e-16      -6.069988148538e-16       4.777640242528e-23      -8.091986728937e-16      -8.091986722922e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1573       6.159434302664e-11       2.799345750235e-12       8.768740003119e-13       0.000000000000e+00       3.538130294752e-19       3.538130291445e-19       3.315106829245e-28      -5.726784759861e-16      -5.726785229533e-16       4.696721765704e-23      -8.095165058166e-16      -8.095165052821e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1574       6.123350933899e-11       2.812111600953e-12       8.277400909022e-13       0.000000000000e+00       3.522140869644e-19       3.522140866358e-19       3.295587661425e-28      -5.385862752281e-16      -5.385863216900e-16       4.646192350020e-23      -8.097479006139e-16      -8.097479001392e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1575       6.087764408685e-11       2.824591182019e-12       7.776417439605e-13       0.000000000000e+00       3.506294658277e-19       3.506294655010e-19       3.275247180171e-28      -5.047235145191e-16      -5.047235606392e-16       4.612007876978e-23      -8.098934816271e-16      -8.098934812845e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1576       6.052689935247e-11       2.836779270208e-12       7.266140256033e-13       0.000000000000e+00       3.490590186916e-19       3.490590183662e-19       3.253418040192e-28      -4.710915480381e-16      -4.710915937492e-16       4.571106744961e-23      -8.099538773227e-16      -8.099538772048e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1577       6.018118628668e-11       2.848670134393e-12       6.746829542511e-13       0.000000000000e+00       3.475026020025e-19       3.475026016787e-19       3.229589442303e-28      -4.376918440872e-16      -4.376918895063e-16       4.541913758561e-23      -8.099297634554e-16      -8.099297633405e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1578       5.984040856835e-11       2.860258450464e-12       6.218686882491e-13       0.000000000000e+00       3.459600728999e-19       3.459600725787e-19       3.203353376668e-28      -4.045258371917e-16      -4.045258826806e-16       4.548896343055e-23      -8.098218099973e-16      -8.098218094574e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1579       5.950468375618e-11       2.871541087553e-12       5.681767142762e-13       0.000000000000e+00       3.444312894152e-19       3.444312890975e-19       3.174561437772e-28      -3.715947048939e-16      -3.715947508815e-16       4.598762914582e-23      -8.096306067707e-16      -8.096306059451e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1580       5.917416148920e-11       2.882514667686e-12       5.136184622465e-13       0.000000000000e+00       3.429161100217e-19       3.429161097082e-19       3.143201677038e-28      -3.388995732202e-16      -3.388996200203e-16       4.680009411980e-23      -8.093567470036e-16      -8.093567464944e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1581       5.884890351005e-11       2.893172634540e-12       4.582439001754e-13       0.000000000000e+00       3.414143960004e-19       3.414143956905e-19       3.109549207410e-28      -3.064416170220e-16      -3.064416642813e-16       4.725924951942e-23      -8.090009099647e-16      -8.090009096342e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1582       5.852894311806e-11       2.903508578233e-12       4.021037453287e-13       0.000000000000e+00       3.399260091526e-19       3.399260088455e-19       3.073999623711e-28      -2.742220157360e-16      -2.742220625625e-16       4.682657360935e-23      -8.085637717651e-16      -8.085637708067e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1583       5.821428766124e-11       2.913519935790e-12       3.452123590553e-13       0.000000000000e+00       3.384508124258e-19       3.384508121213e-19       3.037139557216e-28      -2.422419145162e-16      -2.422419605584e-16       4.604223807012e-23      -8.080458999300e-16      -8.080458983704e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1584       5.790494687308e-11       2.923204392109e-12       2.875797971161e-13       0.000000000000e+00       3.369886689824e-19       3.369886686811e-19       2.999634722333e-28      -2.105024027437e-16      -2.105024482447e-16       4.550099190520e-23      -8.074478676776e-16      -8.074478663714e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1585       5.760096629826e-11       2.932556766139e-12       2.292353174124e-13       0.000000000000e+00       3.355394435495e-19       3.355394432522e-19       2.962269484657e-28      -1.790043775494e-16      -1.790044224734e-16       4.492404826429e-23      -8.067703724315e-16      -8.067703715175e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1586       5.730239469949e-11       2.941571728706e-12       1.702129486034e-13       0.000000000000e+00       3.341030012122e-19       3.341030009194e-19       2.925860778136e-28      -1.477487241428e-16      -1.477487681353e-16       4.399247828833e-23      -8.060141169161e-16      -8.060141157540e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1587       5.700925737034e-11       2.950246286993e-12       1.105461881587e-13       0.000000000000e+00       3.326792087404e-19       3.326792084521e-19       2.891228641119e-28      -1.167364730388e-16      -1.167365161482e-16       4.310938149125e-23      -8.051796906660e-16      -8.051796891477e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1588       5.672156981865e-11       2.958577805179e-12       5.026591844143e-14       0.000000000000e+00       3.312679329458e-19       3.312679326612e-19       2.859162311653e-28      -8.596864010327e-17      -8.596868288742e-17       4.278414421262e-23      -8.042676805348e-16      -8.042676791850e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1589       5.643933187461e-11       2.966562745135e-12      -1.060728446963e-14       0.000000000000e+00       3.298690409034e-19       3.298690406216e-19       2.830316139713e-28      -5.544603411665e-17      -5.544607733743e-17       4.322078140340e-23      -8.032787685325e-16      -8.032787675835e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1590       5.616254714975e-11       2.974197471959e-12      -7.205233280801e-14       0.000000000000e+00       3.284823998885e-19       3.284823996087e-19       2.805256487843e-28      -2.516941956847e-17      -2.516946393017e-17       4.436170099651e-23      -8.022136501139e-16      -8.022136493932e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1591       5.589125038928e-11       2.981478897399e-12      -1.340359245710e-13       0.000000000000e+00       3.271078794937e-19       3.271078792151e-19       2.784326272424e-28       4.860407681925e-18       4.860362276028e-18       4.540589647192e-23      -8.010729697504e-16      -8.010729691603e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1592       5.562549384771e-11       2.988404181716e-12      -1.965235795959e-13       0.000000000000e+00       3.257453493978e-19       3.257453491199e-19       2.767768843101e-28       3.464265557257e-17       3.464260992397e-17       4.564859320116e-23      -7.998573645598e-16      -7.998573641633e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1593       5.536536844444e-11       2.994970951766e-12      -2.594887486821e-13       0.000000000000e+00       3.243946790327e-19       3.243946787554e-19       2.755650076841e-28       6.417657841721e-17       6.417653288917e-17       4.552804131226e-23      -7.985674849583e-16      -7.985674848381e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1594       5.511093200734e-11       3.001176754224e-12      -3.229036808593e-13       0.000000000000e+00       3.230557380861e-19       3.230557378102e-19       2.747964524604e-28       9.346144576492e-17       9.346140019345e-17       4.557147211120e-23      -7.972039914542e-16      -7.972039916326e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1595       5.486206996668e-11       3.007018357618e-12      -3.867280934326e-13       0.000000000000e+00       3.217283992540e-19       3.217283989797e-19       2.744598995356e-28       1.224965405621e-16       1.224964950553e-16       4.550683435603e-23      -7.957675630401e-16      -7.957675633018e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1596       5.461867462280e-11       3.012492955070e-12      -4.509275479139e-13       0.000000000000e+00       3.204125354304e-19       3.204125351572e-19       2.745399591093e-28       1.512811691988e-16       1.512811242177e-16       4.498102369748e-23      -7.942588765510e-16      -7.942588765458e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1597       5.438084085143e-11       3.017600248387e-12      -5.155040819860e-13       0.000000000000e+00       3.191080189607e-19       3.191080186874e-19       2.750158997009e-28       1.798147173144e-16       1.798146731904e-16       4.412396842447e-23      -7.926785727295e-16      -7.926785725638e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1598       5.414868267354e-11       3.022339746216e-12      -5.804541375165e-13       0.000000000000e+00       3.178147223534e-19       3.178147220782e-19       2.758655674528e-28       2.080965845385e-16       2.080965412962e-16       4.324231246558e-23      -7.910272978289e-16      -7.910272979798e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1599       5.392218599541e-11       3.026707647469e-12      -6.457149528697e-13       0.000000000000e+00       3.165325210031e-19       3.165325207254e-19       2.770667065112e-28       2.361261444622e-16       2.361261015989e-16       4.286333829098e-23      -7.893057481888e-16      -7.893057485598e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1600       5.370130392095e-11       3.030700392009e-12      -7.112238587170e-13       0.000000000000e+00       3.152612907037e-19       3.152612904239e-19       2.785963087899e-28       2.639027836356e-16       2.639027403251e-16       4.331049739996e-23      -7.875146155512e-16      -7.875146155179e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1601       5.348598741107e-11       3.034318748163e-12      -7.769788417999e-13       0.000000000000e+00       3.140009075794e-19       3.140009072979e-19       2.804286860215e-28       2.914259646455e-16       2.914259207832e-16       4.386229467290e-23      -7.856545138819e-16      -7.856545134331e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1602       5.327621558825e-11       3.037563640016e-12      -8.429818057282e-13       0.000000000000e+00       3.127512478623e-19       3.127512475795e-19       2.825347584271e-28       3.186951960483e-16       3.186951522226e-16       4.382575717501e-23      -7.837260651820e-16      -7.837260649233e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1603       5.307208332319e-11       3.040432236870e-12      -9.091892722324e-13       0.000000000000e+00       3.115121895062e-19       3.115121892218e-19       2.848748128978e-28       3.457100910795e-16       3.457100473972e-16       4.368233893170e-23      -7.817299940437e-16      -7.817299940567e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1604       5.287366633564e-11       3.042921637648e-12      -9.755523117014e-13       0.000000000000e+00       3.102836108883e-19       3.102836106017e-19       2.874056938366e-28       3.724702350017e-16       3.724701910700e-16       4.393170941720e-23      -7.796670195069e-16      -7.796670193041e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1605       5.268084615212e-11       3.045032459820e-12      -1.042046296185e-12       0.000000000000e+00       3.090653919416e-19       3.090653916522e-19       2.900815590937e-28       3.989749909013e-16       3.989749469428e-16       4.395849915349e-23      -7.775377259392e-16      -7.775377254414e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1606       5.249349426761e-11       3.046765637696e-12      -1.108651750650e-12       0.000000000000e+00       3.078574129182e-19       3.078574126257e-19       2.928561218268e-28       4.252237388400e-16       4.252236957282e-16       4.311181509228e-23      -7.753426931073e-16      -7.753426927053e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1607       5.231163895597e-11       3.048119814351e-12      -1.175345626104e-12       0.000000000000e+00       3.066595553436e-19       3.066595550478e-19       2.956844815144e-28       4.512161487712e-16       4.512161070433e-16       4.172787865841e-23      -7.730826104285e-16      -7.730826102439e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1608       5.213533615356e-11       3.049093441012e-12      -1.242100420296e-12       0.000000000000e+00       3.054717013919e-19       3.054717010927e-19       2.985222299763e-28       4.769519298502e-16       4.769518895083e-16       4.034186710368e-23      -7.707581686062e-16      -7.707581684252e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1609       5.196459464924e-11       3.049686511004e-12      -1.308874604241e-12       0.000000000000e+00       3.042937360903e-19       3.042937357880e-19       3.013259868241e-28       5.024306512859e-16       5.024306119970e-16       3.928886906273e-23      -7.683699444477e-16      -7.683699442035e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1610       5.179940622397e-11       3.049899357462e-12      -1.375630368734e-12       0.000000000000e+00       3.031255449099e-19       3.031255446052e-19       3.040564991264e-28       5.276518715520e-16       5.276518328076e-16       3.874441404636e-23      -7.659185079699e-16      -7.659185077910e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1611       5.163974203601e-11       3.049732111999e-12      -1.442359364547e-12       0.000000000000e+00       3.019670137166e-19       3.019670134101e-19       3.066904613583e-28       5.526152430221e-16       5.526152045797e-16       3.844246008887e-23      -7.634045093077e-16      -7.634045092206e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1612       5.148556456502e-11       3.049184754628e-12      -1.509049899542e-12       0.000000000000e+00       3.008180288345e-19       3.008180285263e-19       3.092115126754e-28       5.773204591015e-16       5.773204210275e-16       3.807398176785e-23      -7.608286047428e-16      -7.608286046500e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1613       5.133682271795e-11       3.048256848681e-12      -1.575647275933e-12       0.000000000000e+00       2.996784794987e-19       2.996784791884e-19       3.116153028020e-28       6.017672782717e-16       6.017672406665e-16       3.760512684838e-23      -7.581913864043e-16      -7.581913862967e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1614       5.119347226626e-11       3.046948320511e-12      -1.642100743153e-12       0.000000000000e+00       2.985482552473e-19       2.985482549340e-19       3.138992854310e-28       6.259554728422e-16       6.259554357780e-16       3.706418833573e-23      -7.554934422464e-16      -7.554934422058e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1615       5.105551085020e-11       3.045260965846e-12      -1.708419244687e-12       0.000000000000e+00       2.974272453291e-19       2.974272450127e-19       3.160560876922e-28       6.498847991223e-16       6.498847626705e-16       3.645176200583e-23      -7.527354006607e-16      -7.527354006559e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1616       5.092293304074e-11       3.043196448657e-12      -1.774608788214e-12       0.000000000000e+00       2.963153392243e-19       2.963153389054e-19       3.180760929458e-28       6.735550246938e-16       6.735549889223e-16       3.577144037300e-23      -7.499178986472e-16      -7.499178985505e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
 1617       5.079567910136e-11       3.040753993055e-12      -1.840603374058e-12       0.000000000000e+00       2.952124290525e-19       2.952124287317e-19       3.199456195500e-28       6.969659726264e-16       6.969659375597e-16       3.506672855581e-23      -7.470415592225e-16      -7.470415590801e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
